        3          0        3.9        150          4          0          0          0  
        3          0       5.46       62.5          4          1          1          0  
        3          0       3.91       42.5          4          1          0          1  
        3          0       5.13       62.5          5          0          1          1  
        3          0       5.13       62.5          5          0          1          1  
        2          0       7.63         30          4          0          1          0  
        2          0       9.45       62.5          5          0          0          0  
        3          0       7.79       62.5          3          1          0          0  
        2          0        5.2       42.5          5          0          1          0  
        3          0       3.91       87.5          8          1          0          0  
        3          0       8.69       42.5          5          0          0          0  
        3          0       7.71       42.5          8          1          1          0  
        3          0       3.57       42.5          3          0          0          0  
        2          0       8.24         30          5          0          1          0  
        3          0       1.85       87.5          4          1          1          0  
        1          0       6.28       62.5          4          0          0          0  
        1          0       6.14       42.5          6          0          1          0  
        1          0       6.08       22.5          3          0          0          0  
        2          0       5.18       62.5          6          1          1          0  
        2          0       3.44       22.5          4          0          1          0  
        1          0       8.25         30          3          0          1          0  
        1          0       8.12       17.5          3          0          1          0  
        1          0      11.06       22.5          3          0          0          0  
        3          0       3.74       42.5          5          0          0          0  
        2          0       2.59       22.5          2          1          1          0  
        2          0       6.08       42.5          4          0          1          0  
        1          0       9.49       42.5          3          0          0          0  
        3          0       4.38       62.5          4          1          0          0  
        2          0       4.29        150          4          1          0          0  
        2          0       4.29        150          4          1          0          0  
        3          0       3.31        150          5          1          0          0  
        2          0       5.11       87.5          3          1          1          0  
        2          0       5.11       87.5          3          1          1          0  
        2          0       8.14       62.5          4          0          1          0  
        3          0       7.05       87.5          3          1          0          0  
        1          0       9.21       87.5          3          1          0          0  
        3          0          7       17.5          4          0          1          0  
        3          0          7       17.5          4          0          1          0  
        3          0       5.53       42.5          5          0          1          0  
        1          0       3.25       62.5          5          0          0          0  
        3          0       2.47       62.5          5          1          1          0  
        2          0       4.63       62.5          3          1          1          0  
        3          0       5.08         30          4          0          1          0  
        2          0        8.9       17.5          4          0          0          0  
        2          0        8.9       17.5          4          0          0          0  
        1          0       9.81       17.5          4          0          0          0  
        3          0       7.18       62.5          3          0          0          0  
        2          0       8.58         30          4          0          0          0  
        1          0      11.03         30          5          0          0          0  
        2          0       8.38       42.5          4          1          1          0  
        3          0       3.73       42.5          6          0          1          0  
        2          0       8.08       42.5          5          0          0          0  
        2          0       7.18         30          4          0          1          0  
        2          0       7.18         30          4          0          1          0  
        2          0       8.46       17.5          2          0          1          0  
        3          0        2.5       42.5          4          1          1          0  
        3          0       5.45       87.5          4          1          0          0  
        3          0       5.45       87.5          4          1          0          0  
        3          0        5.8       42.5          7          1          1          0  
        3          0       2.67       42.5          3          1          0          0  
        1          0        8.2         30          3          0          1          0  
        1          0       9.17       62.5          6          1          1          0  
        3          0          8       62.5          5          0          0          0  
        3          0          8       62.5          5          0          0          0  
        3          0      10.78         30          4          0          0          0  
        3          0        5.5       87.5          3          0          1          0  
        3          0       2.75       87.5          3          1          1          0  
        2          0       5.83       42.5          4          0          1          0  
        3          0       2.72         30          4          0          1          0  
        3          0       5.22       17.5          4          0          1          0  
        3          0       3.72       42.5          5          1          0          0  
        1          0       7.16         30          4          0          0          0  
        3          0       5.45       42.5          4          0          1          0  
        1          0       8.27       62.5          7          1          0          0  
        2          0       7.99         30          4          0          0          0  
        1          0      10.47       8.75          2          0          0          0  
        2          0       8.12       12.5          1          0          0          0  
        1          0       8.88          2          3          0          0          1  
        2          0       7.86       42.5          5          0          0          1  
        1          0       9.76       12.5          4          0          0          1  
        3          0       6.46       42.5          4          1          0          0  
        3          0       6.46       42.5          4          1          0          0  
        3          0       3.88       87.5          4          1          1          0  
        1          0      10.48         30          3          0          1          0  
        1          0       8.48       62.5          3          0          0          0  
        2          0        9.1       62.5          5          0          1          0  
        3          0       6.44         30          5          0          1          0  
        1          0       8.92       17.5          3          0          0          0  
        2          0       7.58         30          4          0          1          0  
        3          0       6.32         30          6          0          1          0  
        3          0          7       12.5          5          0          0          0  
        3          0          7       12.5          5          0          0          0  
        3          0       7.83       62.5          4          0          1          0  
        1          0       9.21          2          4          0          0          0  
        3          0       3.67         30          8          0          1          0  
        3          0       5.15       42.5          4          0          1          1  
        3          0       7.03       17.5          4          0          1          0  
        1          0       8.29         30          3          1          1          0  
        3          0       8.46       62.5          6          1          1          0  
        3          0       8.04       62.5          4          1          0          0  
        3          0       8.04       62.5          4          1          0          0  
        3          0       8.03         30          4          0          0          0  
        1          0      10.86       22.5          4          0          0          0  
        1          0       6.71       42.5          5          0          1          0  
        3          0       7.25       42.5          4          0          0          0  
        3          0       3.58       42.5          4          0          1          0  
        3          0       3.58       42.5          4          0          1          0  
        3          0       3.58       42.5          4          0          1          0  
        3          0       4.32        250          4          1          0          0  
        1          0        6.3       42.5          4          0          0          0  
        3          0       4.02       12.5          3          0          0          0  
        3          0       5.61       8.75          3          0          0          0  
        2          0       8.16       62.5          3          1          1          0  
        1          0       9.17       42.5          3          0          1          0  
        1          0       7.82       62.5          5          0          0          0  
        3          0       4.31       62.5          2          0          0          0  
        1          0       7.88         30          2          0          0          0  
        1          0       9.09       17.5          5          0          1          0  
        2          0       2.13       8.75          2          0          1          0  
        2          0        5.5       22.5          4          0          0          0  
        2          0       5.03       42.5          7          0          0          0  
        2          0       4.36         30          5          0          0          0  
        2          0       4.88       42.5          5          0          1          0  
        2          0       8.95         30          5          0          1          0  
        2          0       4.25       12.5          6          0          1          0  
        2          0       6.79       62.5          5          1          1          0  
        2          0       4.67       42.5          5          0          1          0  
        2          0       7.79       42.5          3          1          0          0  
        1          0       5.46       22.5          4          0          0          0  
        2          0        7.5       42.5          4          0          0          0  
        1          0        6.2       8.75          3          0          1          0  
        3          0       4.38       62.5          6          1          0          0  
        2          0       6.29       42.5          5          1          0          0  
        1          0       5.24       17.5          6          0          0          0  
        1          0       5.35       6.25          5          0          0          0  
        2          0       9.81       22.5          2          0          0          0  
        3          0       3.83       62.5          4          1          1          0  
        2          0       8.59       8.75          6          0          0          0  
        1          0        6.5       6.25          4          0          1          0  
        3          0       3.91         30          3          1          0          0  
        2          0       3.09       12.5          4          0          1          0  
        1          0      10.23       42.5          4          1          0          0  
        2          0        6.5       42.5          4          0          1          0  
        2          0       5.41       42.5          5          0          0          0  
        1          0       6.93         30          4          0          1          0  
        2          0          5       42.5          4          0          0          0  
        3          0       5.67         30          5          0          0          0  
        1          0       8.44       12.5          7          1          0          0  
        3          0       6.95       62.5          5          0          0          0  
        1          0       7.05       62.5          3          1          1          0  
        3          0       7.47        150          4          1          0          0  
        3          0        5.4       42.5          5          1          0          0  
        3          0        5.5       22.5          3          0          1          0  
        2          0       5.05       62.5          4          1          1          0  
        3          0       8.26       12.5          3          0          0          0  
        3          0       8.26       12.5          3          0          0          0  
        2          0       6.67       62.5          8          1          0          0  
        2          0       4.62       42.5          2          0          1          0  
        1          0       8.56       42.5          5          0          0          0  
        2          0        4.7       17.5          1          0          0          0  
        2          0        6.9         30          6          0          1          0  
        1          0       7.39       62.5          3          0          0          0  
        3          0       2.83       42.5          3          1          1          0  
        1          0       8.45       42.5          5          0          0          0  
        1          0       8.64        150          4          0          0          0  
        3          0          5       62.5          4          0          1          0  
        3          0       2.81       42.5          3          0          0          0  
        1          0       7.17       17.5          4          0          1          0  
        3          0       7.67         30          4          0          0          0  
        3          0       4.56       8.75          3          0          1          0  
        3          0       4.97       62.5          4          1          0          0  
        2          0       7.56       6.25          3          0          1          0  
        1          0       7.67       8.75          5          0          1          1  
        3          0        5.9       42.5          3          0          0          0  
        1          0       6.95       22.5          4          0          1          0  
        3          0       5.84         30          6          0          1          0  
        3          0       5.84         30          6          0          1          0  
        2          0          4       12.5          5          0          1          0  
        2          0        6.6         30          4          0          1          0  
        1          0        8.6         30          4          0          0          0  
        3          0          2       42.5          4          0          0          0  
        3          0          2       42.5          4          0          0          0  
        2          0       2.71       8.75          2          0          1          0  
        2          0       2.71       8.75          2          0          1          0  
        1          0       3.44         30          5          0          0          0  
        2          0       7.96       17.5          2          0          0          0  
        2          0       7.96       17.5          2          0          0          0  
        3          0       3.43         30          5          0          1          0  
        1          0      10.12         30          4          0          0          0  
        3          0       2.04         30          4          1          0          0  
        3          0       5.95         30          4          0          0          0  
        1          0       6.18       22.5          4          0          1          0  
        3          0       2.54       87.5          3          1          0          0  
        1          0       6.98       17.5          4          0          1          0  
        3          0       3.79         30          4          0          1          0  
        1          0       9.86       42.5          6          0          0          0  
        1          0       6.83         30          4          0          0          0  
        3          0       3.07       42.5          6          1          1          0  
        2          0       5.41       62.5          3          0          0          0  
        1          0      11.31         30          3          0          0          0  
        3          0       2.17       42.5          3          1          1          0  
        3          0       2.67       42.5          5          0          0          0  
        3          0       9.81       22.5          7          0          1          0  
        3          0       8.09       62.5          5          0          0          0  
        3          0       8.09       62.5          5          0          0          0  
        2          0       7.86       12.5          4          0          1          1  
        3          0       5.13       62.5          4          0          0          0  
        3          0       5.13       62.5          4          0          0          0  
        3          0       7.85         30          4          0          0          1  
        3          0       7.85         30          4          0          0          1  
        3          0       3.43       87.5          5          1          1          1  
        3          0       5.33       42.5          2          0          1          1  
        3          0        5.5       62.5          3          0          1          1  
        3          0       7.48       42.5          4          0          1          1  
        3          0       5.88       12.5          2          0          1          1  
        2          0         11       12.5          4          0          0          0  
        3          0        6.5        150          4          1          0          0  
        3          0        6.5        150          4          1          0          0  
        3          0       9.27       42.5          5          0          1          0  
        3          0       9.27       42.5          5          0          1          0  
        1          0       7.26         30          4          0          0          0  
        3          0       10.3       62.5          4          0          0          0  
        3          0       8.51         30          5          0          1          0  
        3          0       9.92         30          5          1          0          0  
        3          0        4.7       42.5          4          0          1          0  
        2          0       9.54       22.5          7          0          0          1  
        2          0       9.88       8.75          4          0          1          1  
        2          0       5.32         30          4          0          1          0  
        3          0        3.6       12.5          4          0          1          0  
        2          0       9.19       22.5          3          0          0          1  
        3          0       3.63       8.75          3          0          1          0  
        3          0       3.63       8.75          3          0          1          0  
        3          0       3.63       8.75          3          0          1          0  
        3          0       4.38       12.5          6          0          1          0  
        2          0       7.14       12.5          3          0          0          0  
        1          0       7.88         30          6          0          1          0  
        3          0       6.13         30          4          0          1          0  
        2          0       7.91       62.5          3          0          1          0  
        2          0       7.91       62.5          3          0          1          0  
        1          0       5.85       8.75          3          0          1          0  
        2          0       7.92         30          4          0          1          0  
        2          0        7.5       42.5          4          0          1          0  
        3          0       8.69       42.5          4          0          1          0  
        3          0       5.43       6.25          4          0          1          0  
        1          0      11.12       8.75          6          0          0          0  
        3          0       5.92       62.5          5          0          1          0  
        3          0       2.97       42.5          4          1          0          0  
        3          0       5.08       42.5          4          0          0          0  
        3          0       6.06       87.5          3          0          1          0  
        3          0       7.92       42.5          4          0          1          0  
        2          0       5.94         30          3          0          0          0  
        2          0       5.94         30          3          0          0          0  
        1          0       6.42       17.5          4          0          1          0  
        3          0       7.36       62.5          6          1          1          0  
        3          0       7.36       62.5          6          1          1          0  
        3          0       6.97       42.5          5          0          0          0  
        1          0          8       22.5          4          0          1          0  
        3          0       6.33         30          5          0          0          0  
        1          0       6.88          4          2          0          1          0  
        3          0       4.63       17.5          4          0          1          0  
        3          0       4.63       17.5          4          0          1          0  
        1          0       8.83       42.5          4          1          0          1  
        3          0       5.12       62.5          3          1          0          0  
        3          0       4.21       22.5          4          0          1          0  
        1          0       8.08       17.5          3          0          0          0  
        1          0       7.71       8.75          4          0          0          0  
        2          0       9.21       42.5          4          0          1          0  
        2          0       8.02       22.5          5          0          1          0  
        3          0       9.63       62.5          5          0          0          0  
        3          0       9.63       62.5          5          0          0          0  
        2          0       9.67       87.5          5          0          1          0  
        2          0       9.28       62.5          3          0          0          0  
        3          0       9.12       42.5          5          0          1          0  
        2          0      10.06       62.5          4          0          0          0  
        2          0      10.06       62.5          4          0          0          0  
        1          0       8.58       62.5          4          0          0          0  
        1          0       9.86       87.5          5          0          0          0  
        3          0       3.38       62.5          6          1          0          0  
        1          0      10.26       42.5          4          0          0          0  
        3          0       5.03       42.5          5          0          0          0  
        3          0       4.77       62.5          5          0          0          0  
        1          0       9.57       62.5          5          0          1          0  
        3          0       3.73       42.5          4          0          0          0  
        3          0        5.4       42.5          6          0          0          0  
        3          0       9.62         30          4          0          0          0  
        3          0       9.05       42.5          3          0          0          0  
        3          0       5.43       62.5          5          1          1          0  
        3          0       2.33       62.5          4          0          0          0  
        3          1          7        250          3          1          0          0  
        3          0       7.01         30          6          1          1          0  
        3          0       7.01         30          6          1          1          0  
        1          0      11.31       12.5          5          0          0          1  
        3          0       3.79       42.5          4          1          0          0  
        3          0       2.33       62.5          4          1          1          0  
        1          0        7.5       17.5          8          0          0          0  
        3          1       7.89        150          4          1          0          0  
        2          0       7.96       17.5          4          0          1          0  
        1          0       7.95         30          3          0          0          0  
        1          0      10.68       22.5          2          0          0          0  
        2          0      10.25       42.5          6          0          1          0  
        1          0       9.27       42.5          4          0          0          0  
        3          0        3.1         30          3          0          0          1  
        1          0      10.33       17.5          3          0          0          1  
        2          0        4.5       87.5          6          1          1          0  
        2          0       6.96        150          6          1          1          0  
        2          0       6.96        150          6          1          1          0  
        1          0       9.17       62.5          4          0          0          0  
        2          0        9.6       87.5          6          0          0          0  
        2          0       8.68       42.5          5          1          0          0  
        1          0        7.7       62.5          5          0          1          0  
        1          0       8.57       87.5          4          0          0          0  
        2          0       6.78       87.5          3          0          0          0  
        2          0       7.33       62.5          7          0          1          0  
        2          0       5.58         30          4          0          1          0  
        2          0       7.18         30          4          0          1          0  
        1          0      10.44       62.5          4          1          1          0  
        1          0      11.43       22.5          5          0          0          0  
        2          0       8.67       42.5          3          0          1          0  
        3          0       3.78        150          6          1          1          0  
        3          0       3.78        150          6          1          1          0  
        1          0      10.96       22.5          4          0          0          0  
        3          0       2.13       62.5          4          1          1          0  
        3          0        6.5       42.5          5          0          0          0  
        2          0       6.39       42.5          5          1          0          0  
        3          0       2.56         30          6          0          1          0  
        3          0       5.08       42.5          6          1          1          0  
        3          0       6.07       8.75          9          0          0          0  
        3          0       6.07       8.75          9          0          0          0  
        3          0       7.27       42.5          6          0          0          0  
        3          0       2.73       42.5          6          1          1          0  
        2          0       8.05         30          3          0          1          0  
        2          0       8.05         30          3          0          1          0  
        3          0       7.02       42.5          4          0          0          0  
        3          0       7.02       42.5          4          0          0          0  
        1          0       8.24       8.75          6          0          1          0  
        1          0        8.6       42.5          4          0          1          0  
        3          0       7.81         30          6          0          0          0  
        2          0       7.01       6.25          2          0          1          1  
        2          0       9.91       12.5          3          0          0          0  
        3          0       5.35       12.5          3          0          0          0  
        1          0       4.71          4          3          0          1          0  
        3          0        2.9       42.5          4          0          0          0  
        3          0       7.13         30          4          0          1          0  
        2          0       5.92       62.5          7          1          0          0  
        2          0       5.07         30          4          0          1          0  
        1          0       9.04       62.5          6          0          0          0  
        1          0       8.43         30          3          0          1          0  
        2          0       6.48       42.5          6          0          0          0  
        2          0       8.98       12.5          3          0          1          0  
        3          0       3.28       17.5          2          0          1          0  
        1          0      10.28       22.5          5          0          0          0  
        3          0       7.85       42.5          4          0          0          0  
        2          0       5.74       12.5          3          0          1          0  
        2          0       5.74       12.5          3          0          1          0  
        1          0       6.61       42.5          3          0          0          0  
        2          0       6.48       62.5          5          0          1          0  
        2          0       9.81       42.5          5          0          0          0  
        3          0       7.21       62.5          4          1          0          0  
        3          0       4.97       8.75          3          0          1          0  
        1          0       3.46       62.5          4          0          0          0  
        2          0      11.34       42.5          3          0          0          0  
        3          0       6.23       8.75          4          0          0          0  
        3          0       3.31          0          5          0          1          0  
        1          0      11.06       22.5          4          0          0          1  
        2          0       6.19       62.5          5          0          0          0  
        2          0       6.19       62.5          5          0          0          0  
        2          0       7.81       62.5          6          0          0          0  
        2          0       6.89       62.5          4          0          1          0  
        1          0       9.51       17.5          5          0          0          0  
        1          0       9.52       62.5          5          0          0          0  
        1          0       7.17       42.5          3          0          0          0  
        3          0       2.36        150          3          1          0          0  
        1          0       10.3       12.5          4          0          0          0  
        3          0       6.42         30          5          0          0          0  
        3          0       6.42         30          5          0          0          0  
        3          0       8.33       62.5          4          1          0          0  
        1          0      10.37       62.5          4          1          0          0  
        3          0          2       62.5          4          1          0          0  
        3          0       3.16       62.5          5          1          1          0  
        3          0       6.46         30          2          1          0          0  
        3          0       8.58       42.5          5          0          0          0  
        3          0       8.58       42.5          5          0          0          0  
        1          0      10.52       22.5          4          0          0          0  
        3          0       3.52       87.5          5          1          1          0  
        3          0       8.11       42.5          3          1          1          0  
        3          0       5.67       62.5          5          0          0          0  
        3          0        4.5        250          4          1          1          0  
        3          0       5.38       42.5          3          0          0          0  
        3          0       2.63       62.5          5          0          1          0  
        3          0        3.7       62.5          5          1          1          0  
        3          0        3.7       62.5          5          1          1          0  
        1          0       7.25       42.5          5          0          1          0  
        1          0       7.06       42.5          5          0          0          0  
        3          1       5.67       42.5          2          0          1          0  
        3          0       8.67       12.5          3          0          0          0  
        3          0       8.97       22.5          5          0          0          1  
        3          0       8.26         30          3          1          0          0  
        3          0       4.92       87.5          3          1          0          0  
        3          0       5.16         30          3          0          1          0  
        1          0        8.4       8.75          4          0          1          0  
        2          0          8       17.5          3          0          0          0  
        3          0       2.42       62.5          4          0          0          0  
        3          0          2       62.5          4          1          1          0  
        1          0       7.17       42.5          2          0          0          0  
        1          0       9.81       12.5          3          0          0          0  
        2          0       8.67       12.5          2          0          0          0  
        3          0       4.67         30          4          1          0          0  
        1          0       5.83       22.5          3          0          1          0  
        3          0       4.15       62.5          4          1          0          0  
        1          0       7.67       22.5          5          0          1          0  
        3          0       2.52       12.5          5          0          1          0  
        1          0       9.63       42.5         10          0          1          0  
        3          0       4.03       62.5          3          1          0          0  
        3          0       5.25         30         10          0          0          0  
        3          0          2        250          3          1          0          0  
        3          0          2        250          3          1          0          0  
        1          0          6         30          9          0          1          0  
        3          0       6.13       62.5          3          1          0          0  
        3          0       2.13       42.5          4          1          0          0  
        1          0        5.5       22.5          7          0          1          0  
        3          0       2.98       6.25          2          0          1          0  
        1          0       8.46         30          7          0          1          0  
        1          0       9.06         30          3          0          0          0  
        2          0       7.42       22.5          5          0          1          0  
        3          0       6.89         30          2          0          1          0  
        3          0       6.89         30          2          0          1          0  
        1          0       3.75         30          3          1          0          0  
        3          0        7.6       42.5          4          0          1          0  
        1          0       2.25        150          6          1          1          0  
        1          0       8.74       17.5          3          0          1          0  
        3          0       5.25       42.5          3          0          0          0  
        3          0       8.07       22.5          3          0          1          1  
        3          0       9.49       42.5          4          0          1          1  
        1          0       10.1       62.5          6          1          0          0  
        3          0       7.88       42.5          9          0          1          0  
        2          0       8.96       42.5          3          0          0          0  
        2          0       7.27       42.5          3          0          1          0  
        3          0       4.93       42.5          7          0          1          0  
        3          0       4.28       42.5          6          1          1          0  
        3          0       2.23         30          3          0          1          0  
        1          0       9.58       42.5          3          0          1          0  
        1          0       9.95       42.5          4          0          1          0  
        3          0       6.78       62.5          4          0          1          0  
        3          0       8.85         30          3          0          0          0  
        1          0       8.38       17.5          5          0          1          0  
        1          0       9.93       42.5          2          0          1          0  
        1          0      10.53         30          4          0          1          0  
        3          0       7.53       42.5          4          1          0          0  
        3          0       3.99       42.5          4          0          1          0  
        2          0          3         30          2          1          1          0  
        1          0       6.95       62.5          3          0          0          0  
        2          0       3.45       87.5          5          0          1          0  
        3          0       3.34       42.5          3          0          1          0  
        2          0       8.93       62.5          3          1          0          0  
        2          0       8.73       42.5          3          0          0          0  
        3          0       2.43       62.5          3          1          1          0  
        1          0       8.61       42.5          4          1          1          0  
        3          0       7.72       62.5          3          0          1          0  
        3          0       7.72       62.5          3          0          1          0  
        2          0        6.7       62.5          5          1          0          0  
        1          0       6.72       42.5          5          0          1          0  
        1          0       9.11       42.5          5          0          1          0  
        2          0       3.68       62.5          4          1          0          0  
        1          0       7.37       42.5          4          0          0          0  
        3          0       5.47       62.5          4          0          1          0  
        3          0       5.47       62.5          4          0          1          0  
        3          0       5.17       62.5          4          1          0          0  
        3          0       3.22       62.5          5          0          1          0  
        3          0       5.32        150          5          1          1          0  
        3          0       4.25        150          4          0          0          0  
        3          0       5.31       42.5          4          0          0          0  
        3          0       1.74        150          7          1          1          0  
        3          0       4.08       42.5          4          1          0          0  
        3          0       4.08       42.5          4          1          0          0  
        2          0       8.46       62.5          4          1          1          0  
        1          0       8.06       12.5          3          0          0          0  
        3          0       6.85       62.5          4          0          0          0  
        3          0       3.08       42.5          5          1          0          0  
        3          0       8.44       62.5          3          1          0          0  
        3          0       8.44       62.5          3          1          0          0  
        2          0       6.31        150          4          1          0          0  
        2          0       6.31        150          4          1          0          0  
        3          0       8.31       17.5          4          0          0          0  
        3          0       8.31       17.5          4          0          0          0  
        1          0      10.27       62.5          4          0          0          1  
        1          0       7.57       62.5          4          0          0          0  
        3          0       3.81       42.5          5          1          0          0  
        3          0       7.58       42.5          4          0          0          0  
        3          0       7.58       42.5          4          0          0          0  
        3          0       5.54        150          4          1          1          0  
        3          0       5.54        150          4          1          1          0  
        3          0       8.47        150          3          1          1          0  
        3          0       8.47        150          3          1          1          0  
        3          0       5.92         30          5          1          0          0  
        3          0       3.37        150          5          1          1          0  
        3          0       7.43       22.5          4          0          0          0  
        2          0        8.6        150          4          1          0          0  
        3          0       9.18       62.5          7          0          1          0  
        2          0       8.46       62.5          8          0          0          0  
        3          0       2.88         30          6          1          1          0  
        3          0       5.79       62.5          5          0          0          0  
        3          0       5.79       62.5          5          0          0          0  
        2          0       8.67       62.5          3          1          1          0  
        2          0       7.17       62.5          4          0          1          0  
        3          0       6.63       62.5          4          1          1          1  
        3          0       3.55         30          4          0          0          0  
        2          0      10.25       62.5          3          0          0          1  
        2          0      10.25       62.5          3          0          0          1  
        3          0       3.13       42.5          4          0          0          0  
        2          0       8.81         30          4          0          1          0  
        3          0       7.55       62.5          5          1          0          0  
        1          0       8.25       12.5          4          0          0          0  
        2          0       6.42       42.5          4          0          1          0  
        2          0       6.42       42.5          4          0          1          0  
        1          0       6.89       42.5          6          0          1          0  
        1          0        7.1       22.5          3          0          0          0  
        2          0       5.66       42.5          6          0          1          0  
        2          0       5.39         30          5          0          0          0  
        2          0       5.39         30          5          0          0          0  
        3          0       1.96       42.5          4          0          0          0  
        1          0       6.96       12.5          2          0          0          0  
        3          0       2.47       22.5          8          0          1          0  
        2          0       10.7       62.5          4          0          1          0  
        1          0       6.24       17.5          3          0          0          0  
        1          0      10.42       42.5          2          0          0          0  
        3          0       4.97         30          6          0          0          0  
        3          0       8.62       42.5          4          0          0          0  
        1          0       8.53         30          6          0          0          0  
        3          0       6.13       42.5          5          1          0          0  
        3          0       6.13       42.5          5          1          0          0  
        3          0       6.34       62.5          4          0          0          0  
        1          0       7.47         30          6          0          1          0  
        3          0       7.01       42.5          6          0          1          0  
        3          0       3.88       42.5          7          0          0          0  
        1          0       5.67       22.5          2          0          1          0  
        3          0       3.97         30          3          0          0          0  
        2          0       7.39       42.5          4          0          0          0  
        3          0       3.43       42.5          3          0          0          0  
        2          0       3.92       42.5          6          0          0          0  
        2          0      11.38       8.75          3          1          0          1  
        3          0        7.1       62.5          4          0          1          1  
        1          0       9.72       12.5          3          0          0          1  
        3          0       8.18         30          4          0          0          1  
