-6.5391,-1.6676
-1.9809,1.5802
-4.9717,-0.32667
-4.6485,0.094817
-6.2667,-1.2963
-6.4637,-1.2465
-4.1471,-1.7278
-3.9111,-0.3232
-3.2646,1.9708
1.6854,-1.2777
-0.84551,0.091671
1.935,-2.5046
1.3092,-1.351
0.23304,-0.07474
0.34965,-0.9898
-1.0529,-0.74485
2.4798,-2.6843
0.31692,0.19937
-0.20408,0.49936
2.3816,-2.9649
0.37477,-0.93552
-0.66565,-1.0126
-0.10241,-1.5815
0.09344,-0.26418
2.0428,-2.6266
-0.20939,0.90355
0.67766,-0.77906
-0.63883,0.57396
0.2572,-1.459
0.33018,0.11069
-0.044951,-0.40436
1.9453,-2.1603
0.22378,-0.48415
-0.1311,-1.4698
3.072,-1.8004
3.3849,-4.1773
0.1037,-0.80766
-1.5219,0.57725
-0.74775,-0.63677
-2.1083,-0.73954
-0.84418,-0.76553
1.2668,-1.8075
-0.30392,-2.9784
0.64327,-1.8816
0.89348,-1.5495
1.0058,-2.8352
2.4894,-3.9932
-1.0843,0.7426
-2.2415,0.65411
3.2496,-1.0817
1.2649,0.73133
0.13036,0.23602
-0.098074,-0.29516
-3.385,2.0134
1.1219,-0.84287
-1.9169,0.31203
-1.7032,0.27613
-1.8011,-0.70686
-0.45115,0.46467
0.0034702,-0.64848
0.84074,-2.3734
0.73707,-0.85123
0.10753,-1.1121
0.43241,0.0068982
0.55327,-0.92074
0.50282,-1.9177
0.36707,0.31717
-0.13906,-1.9759
-0.13984,-1.0006
3.6149,-3.5233
1.1526,-0.89119
2.3022,-1.5882
2.5048,-2.2641
-0.5931,-0.70392
1.4711,-1.7261
-0.062623,0.22782
2.5853,-2.2571
1.443,-1.951
-0.46568,-0.88103
-0.18192,0.50387
2.3215,-1.401
2.5036,-2.211
-0.91526,-1.2096
-0.63466,-1.1194
-1.3579,0.13887
0.2409,-0.69803
-1.2133,0.24146
-0.74638,-0.64253
1.6495,-1.3888
-0.29203,-0.49824
0.89132,0.78303
0.68823,-1.4036
1.5808,-0.92028
-0.31525,0.052689
0.26387,-0.040396
-0.13426,-0.93526
2.5938,-1.6098
1.5969,-1.1581
-0.81257,-0.43679
0.92597,-1.0465
-0.62322,-0.78753
1.5613,-1.5214
-0.86078,-0.77061
-0.040816,-0.9682
-0.47701,1.1159
0.38745,-1.2765
2.3468,-2.2902
1.2658,-2.4346
1.8025,-1.6523
-1.7652,-3.5949
-3.2681,-3.2411
1.1994,-2.7071
-1.8441,-2.8734
-2.7369,-3.6055
-1.9869,-2.7546
-1.4599,-3.3277
-0.37598,-2.578
-2.5904,-2.3617
-0.50002,-3.0548
-0.733,-3.0672
-1.9234,-3.3661
-2.8299,-3.1868
-1.9758,-3.1088
-0.97579,-3.3397
-0.68628,-3.0477
-1.7575,-3.2285
0.26622,-3.0146
-2.5157,-2.6248
0.60774,-3.0134
-1.4123,-3.8268
-4.4095,-2.8792
-1.8862,-2.8467
-1.1413,-3.5313
-2.7248,-2.7322
0.13425,-2.9483
-2.1143,-2.972
0.031183,-2.8206
-2.538,-2.8807
-3.6531,-3.2755
-0.44179,-3.126
-0.71174,-3.1268
-2.5856,-2.2703
-0.82705,-3.3419
-0.2091,-3.1427
-2.3822,-2.9891
0.20367,-2.7387
-2.7817,-3.2745
-1.8953,-3.1636
0.033932,-3.2817
-1.3093,-2.5223
-1.2549,-2.7137
0.09878,-3.0065
-0.35655,-3.1146
-1.7384,-2.5769
-3.7707,-2.5793
-1.5328,-3.097
-2.6619,-2.4386
-1.3828,-2.7353
-0.28896,-2.0999
-2.7706,-3.2712
-0.99929,-3.0503
-0.017229,-3.0532
-1.5549,-2.8839
-1.7913,-2.391
-4.0228,-3.259
-2.3873,-3.3588
-3.0679,-2.7231
-1.4171,-3.7174
1.7301,-2.6723
-4.6802,-3.0271
-1.8972,-3.4454
-1.4325,-2.9284
-1.2091,-3.1089
-1.3575,-2.9354
0.25203,-3.1592
-0.23551,-2.7309
-2.8205,-3.0117
-0.50661,-2.8812
-2.6041,-3.0403
-0.51093,-3.24
0.75258,-3.1525
-1.374,-3.1463
-2.2133,-2.7943
-4.6962,-2.9524
-1.4061,-2.802
-1.369,-3.3285
-3.6307,-2.8975
-1.5353,-3.0865
-2.7303,-3.3927
0.23134,-3.0124
0.34929,-2.7173
-0.23007,-2.7509
0.79279,-2.7591
0.3811,-2.6959
-0.81614,-2.9072
-1.1766,-3.1338
-1.4085,-2.6366
-2.8364,-3.1239
-1.9178,-3.1396
-3.3289,-3.0626
-1.7944,-2.8312
-1.2892,-3.4073
-4.2849,-3.1125
0.60442,-2.5461
-1.5754,-2.7917
-1.7535,-3.2324
-2.2165,-3.4827
-0.72489,-3.2859
-1.5656,-2.3449
