    0    1    0    1      80.0      5.81    2.5200       773      30.0
    0    1    1    1      90.0      8.18    1.4670       591      30.0
    0    1    1    1      80.0      6.34    1.9680       506      30.0
    0    1    1    1      80.0      6.86    1.7200       607      30.0
    0    1    1    1      80.0      5.68    1.0800       633      30.0
    0    1    1    1      90.0      8.08    2.1150       639      30.0
    0    1    0    1      80.0      5.93    1.7600       683      30.0
    0    1    1    1      68.7      6.00    1.5800       664      30.0
    1    1    1    1      80.0      7.90    2.8800       576      30.0
    1    1    0    0      80.0      7.80    1.7600       646      30.0
    1    1    0    0      80.0      6.99    1.7599       605      30.0
    0    1    1    1      53.8      6.99    5.0000       559      30.0
    0    1    1    1      59.3      7.49    1.6000       552      30.0
    0    1    0    1      80.0      6.47    1.2160       623      30.0
    0    1    0    1      80.0      6.02    3.6000       598      30.0
    0    1    1    1      75.0      7.48    1.9275       544      30.0
    0    1    0    1      80.0      5.67    2.4280       783      30.0
    1    1    0    0      80.0      6.40    4.5200       655      30.0
    0    0    0    1      20.0      9.00    0.6070       783      15.0
    0    1    1    0      90.0      7.53    1.4670       609      30.0
    0    1    1    1      84.4      6.99    2.2015       613      30.0
    0    1    1    1      80.0      7.46    2.6000       507      30.0
    1    1    1    0      80.0      6.25    3.1600       662      30.0
    0    1    1    0      80.0      5.99    2.4480       586      30.0
    0    1    1    1      95.0      7.10    1.9285       568      30.0
    0    1    1    0      85.0      6.18    3.4000       654      30.0
    0    1    1    1      90.0      5.99    1.6470       699      30.0
    0    1    1    1      75.0      6.90    1.4625       619      30.0
    1    1    1    1      80.0      8.96    2.1200       516      30.0
    0    1    1    1      85.0      7.50    2.3970       586      30.0
    1    1    1    0      75.0      6.43    1.3875       632      30.0
    0    1    1    1      75.2      6.22    2.0675       624      30.0
    0    1    1    1      89.9      6.99    1.6000       610      30.0
    1    1    1    0      80.7      6.43    1.3550       641      30.0
    1    0    1    0      25.0      9.99    0.4625       632      15.0
    0    1    1    1      72.0      6.18    1.2240       686      30.0
    0    1    1    0      80.0      5.75    2.0480       615      30.0
    0    1    1    1      80.0      5.80    1.8320       650      30.0
    1    1    1    0      90.0      8.16    2.1150       567      30.0
    0    1    1    1      80.0      7.51    1.4560       599      30.0
    1    1    0    0      80.0      8.20    1.4720       610      30.0
    0    1    1    1      75.0      6.70    1.1700       650      30.0
    1    1    0    0      80.0      6.59    2.1200       644      30.0
    0    1    0    1      80.0      5.82    1.9200       603      30.0
    0    1    1    0      80.0      6.73    1.6400       734      30.0
    0    1    1    1      85.0      7.58    2.3375       608      30.0
    0    1    1    1      75.0      7.61    1.5375       545      30.0
    1    1    1    0      89.9      7.60    4.4500       622      30.0
    0    1    1    1      80.0      7.30    1.8160       561      30.0
    0    0    1    1      25.0      8.99    0.3900       646      15.0
    0    1    1    1      63.6      6.99    1.5400       512      30.0
    0    1    1    1      90.0      6.53    1.0170       659      30.0
    0    1    0    1      80.0      8.50    2.0400       616      30.0
    1    1    0    0      80.0      7.20    1.8800       641      30.0
    0    0    0    1      20.0     11.50    0.5100       616      20.0
    0    1    1    1      80.0      6.99    1.4480       588      30.0
    0    1    1    1      80.0      6.68    1.4640       516      30.0
    0    1    1    1      45.8      7.66    1.0300       548      30.0
    0    1    1    1      51.0      6.48    1.7085       565      30.0
    0    1    1    1      70.0      5.69    2.2050       617      30.0
    0    1    1    1      75.0      5.99    1.9875       627      30.0
    1    1    1    0      80.0      6.78    2.2800       627      30.0
    1    1    1    0      80.0      6.99    1.0080       666      30.0
    0    1    1    1      80.0      7.93    1.9680       588      30.0
    1    1    1    0      80.0      5.99    3.1600       641      30.0
    0    1    1    0      80.0      5.99    2.0560       602      30.0
    0    1    1    1      80.0      5.99    2.3200       623      30.0
    0    1    0    0      80.0      6.39    2.0000       781      30.0
    0    1    1    0      75.0      6.25    3.0000       606      30.0
    1    1    0    0      80.0      7.24    1.8120       582      30.0
    1    0    0    0      20.0     10.75    0.4530       582      15.0
    0    1    1    0      80.0      6.85    2.6800       686      30.0
    0    1    1    1      75.0      6.98    1.3875       631      30.0
    0    0    0    1      20.0     10.75    0.4800       603      15.0
    0    1    0    1      80.0      5.99    2.2160       616      30.0
    1    0    0    0      20.0     10.85    0.5300       644      15.0
    0    1    1    1      90.0      7.99    2.4660       565      30.0
    1    1    0    0      80.0      6.39    2.7352       734      30.0
    0    1    1    1      57.0      7.03    0.9975       583      30.0
    1    0    1    0      20.0      8.90    0.2520       666      15.0
    0    1    1    1      74.2      7.69    1.3200       602      30.0
    0    0    1    0      25.0      9.00    1.0000       606      15.0
    1    1    0    0      80.0      8.30    2.8400       617      30.0
    1    0    0    0      20.0     12.00    0.7100       617      20.0
    0    0    1    1      20.0      9.00    0.5800       623      20.0
    1    0    1    0      20.0     10.38    0.5700       627      15.0
    0    0    1    1      20.0      8.49    0.4440       581      15.0
    0    1    1    1      80.0      7.48    1.8480       547      30.0
    1    1    0    0      90.0      6.03    3.9501       693      30.0
    0    1    1    1      75.0      5.98    1.6875       582      30.0
    0    0    1    1      90.0      7.10    1.7190       652      20.0
    0    0    1    1      15.0     10.99    0.3690       588      15.0
    1    1    1    0      80.0      7.45    1.8000       678      30.0
    0    0    1    0      68.0      5.99    2.0740       668      30.0
    0    1    1    0      80.0      5.99    2.1440       735      30.0
    0    1    1    1      60.0      5.96    1.5300       604      30.0
    0    1    1    1      90.0      5.99    1.3590       670      30.0
    0    1    1    1      75.0      5.99    1.4250       639      30.0
    0    1    1    0      72.4      5.99    2.1000       648      30.0
    0    0    1    0      80.0      6.20    1.4640       688      30.0
    0    1    1    1      80.0      5.83    1.9600       681      30.0
    0    1    1    1      68.3      5.63    2.6625       646      30.0
    1    1    1    0      77.7      5.75    2.6400       674      30.0
    0    0    1    0      64.4      6.40    1.9000       616      15.0
    0    0    1    1      95.0      8.00    0.6100       595      15.0
    0    1    1    1      70.6      6.75    3.0700       518      30.0
    0    1    0    0      95.0      7.87    2.3560       589      30.0
    0    1    0    0      80.0      5.99    2.0800       637      30.0
    0    1    1    1      80.0      5.99    3.0000       760      30.0
    0    1    1    1      80.0      6.29    1.6960       641      30.0
    0    1    0    0      80.0      6.22    2.2800       623      30.0
    0    1    1    1      85.0      8.93    1.8020       586      30.0
    0    0    1    0      56.0      6.99    2.7944       559      30.0
    0    0    1    1      50.3      5.99    1.3070       617      30.0
    0    1    1    1      73.7      7.23    1.4000       549      30.0
    0    1    1    0      80.0      6.75    1.9200       627      30.0
    0    1    1    1      75.0      6.73    1.7175       557      30.0
    1    1    1    0      80.0      5.89    2.2800       687      30.0
    0    1    1    1      70.2      6.78    1.6500       616      30.0
    1    1    1    0      80.0      8.38    2.2400       500      30.0
    0    1    1    0      75.0      7.58    1.9500       667      30.0
    1    1    1    0      80.0      6.25    2.0160       554      30.0
    1    1    1    0      73.7      7.79    2.0625       538      30.0
    1    1    1    0      80.0      9.21    1.9040       506      30.0
    0    1    1    0      74.5      5.68    2.2500       597      30.0
    0    1    1    0      59.9      8.55    4.5000       572      30.0
    0    1    1    1      69.1      6.41    1.0850       586      30.0
    1    1    1    0      75.1      6.23    2.5990       572      30.0
    1    1    0    0      80.0      5.97    2.4480       615      30.0
    0    1    0    0      80.0      7.80    2.0000       650      30.0
    0    1    1    1      80.0      7.55    1.5600       689      30.0
    1    1    1    0      75.0      6.38    2.3550       581      30.0
    0    1    1    1      75.0      6.99    3.2100       585      30.0
    0    1    1    0      65.5      5.73    1.4400       686      30.0
    0    1    1    1      60.0      6.58    1.8300       565      30.0
    0    0    1    0      42.0      5.77    0.8946       731      30.0
    0    1    1    1      77.0      8.14    1.8480       604      30.0
    0    0    0    1      95.0      9.00    1.3585       615      30.0
    0    0    0    1      80.0      7.50    2.0560       589      30.0
    0    0    0    1      95.0     10.50    1.5191       599      30.0
    0    0    0    1      95.0      9.30    1.5200       616      30.0
    0    0    1    1      64.8     11.50    0.6800       553      30.0
    0    0    1    1      60.7     10.79    0.5400       578      30.0
    0    0    1    0      78.5      7.00    1.0600       659      15.0
    1    0    1    0      70.0      6.75    2.1490       697      15.0
    0    1    0    1      65.9      6.95    5.0000       621      30.0
    1    1    1    1      80.0      9.60    1.4160       515      30.0
    0    1    1    1      69.1      7.13    1.9000       579      30.0
    0    0    0    1      80.0     11.30    0.8400       516      30.0
    0    1    1    1      80.0      9.00    1.1600       548      30.0
    0    0    1    1      95.0      7.45    1.3395       679      30.0
    0    1    1    1      90.0      7.80    1.2780       593      30.0
    0    1    1    1      77.3      6.65    0.9580       511      30.0
    0    0    0    1      95.0      6.88    1.5105       688      30.0
    0    0    0    1      90.0      7.05    1.6020       710      30.0
    0    0    1    1      71.2      5.50    0.9250       678      30.0
    0    0    0    1      71.2      7.75    1.2817       607      30.0
    0    0    0    1      80.0      6.25    1.9032       679      30.0
    0    0    0    1      80.0      6.25    1.1200       671      30.0
    0    0    0    1      80.0      7.75    1.0240       669      30.0
    0    0    1    1      85.0      8.38    1.1390       599      30.0
    0    0    1    0      37.6      6.95    0.7000       644      15.0
    0    0    1    1      70.0      9.63    1.3125       445      30.0
    0    0    1    1      94.1      6.95    1.9750       645      30.0
    0    0    1    1      84.8      7.05    1.1450       635      30.0
    0    0    1    1      72.0      9.00    1.1736       596      30.0
    0    0    0    1      66.2      8.35    1.3000       552      30.0
    0    0    1    1      80.0      7.25    0.6640       624      30.0
    0    0    1    1      90.0      6.90    1.4400       691      20.0
    0    0    1    0      54.1      5.75    1.6500       661      30.0
    0    1    0    1      80.0      5.75    1.2000       729      30.0
    0    0    1    1      80.0      7.20    1.0400       598      30.0
    0    1    1    1      71.3      7.25    2.1750       532      30.0
    0    1    0    1      80.0      7.30    1.0000       567      30.0
    0    1    0    1      80.0      6.90    5.0000       583      30.0
    0    0    1    1      70.0      6.96    2.6250       599      30.0
    0    1    1    1      75.0      6.45    3.6750       582      30.0
    0    0    0    1      61.1      7.30    1.2090       615      15.0
    0    1    0    1      80.0      7.10    1.2720       597      30.0
    0    1    1    1      70.3      6.40    1.9600       559      30.0
    0    1    1    1      85.0      7.50    1.3770       556      30.0
    0    0    1    1      90.0      8.90    1.5750       669      30.0
    0    1    0    1      95.0      6.94    1.3490       612      30.0
    0    0    1    1      80.0      6.25    1.4800       604      30.0
    0    0    0    1      80.0      6.55    2.7360       589      30.0
    0    1    0    1      80.0      7.40    1.3600       686      30.0
    0    1    0    1      90.0      6.45    0.8460       759      30.0
    0    0    1    1      62.0      7.28    1.5500       619      30.0
    0    1    1    1      95.0      6.20    1.5010       668      30.0
    0    1    1    1      88.1      6.65    1.7100       683      30.0
    0    1    0    1      80.0      6.70    1.2480       613      30.0
    0    1    1    1      80.0      6.35    1.7600       615      30.0
    0    1    1    1      80.0      6.80    2.5600       654      30.0
    0    1    0    1      80.0      7.30    1.0640       641      30.0
    0    1    0    1      80.0      7.45    1.0800       660      30.0
    0    1    1    1      87.6      7.35    2.8900       600      30.0
    0    1    1    1      81.6      6.75    2.0410       651      30.0
    0    1    1    1      72.0      7.95    1.4550       518      30.0
    0    1    0    1      80.0      8.20    1.5600       581      30.0
    0    1    1    1      77.2      7.15    1.8150       594      30.0
    0    1    0    1      60.0      7.40    0.7920       741      30.0
    0    0    1    1      97.5      9.50    0.5600       654      30.0
    0    1    0    1      82.4      6.75    3.9950       664      30.0
    0    1    0    1      79.3      6.95    0.9600       636      30.0
    0    0    1    1      83.1      6.50    2.0700       559      30.0
    0    1    0    1      80.0      7.30    3.9600       672      30.0
    0    1    0    1      80.0      7.30    1.8800       697      30.0
    0    1    0    1      80.0      6.40    1.0150       654      30.0
    0    1    1    1      95.0      8.55    1.7100       640      30.0
    0    0    0    0      95.0      5.89    2.1375       784      30.0
    0    0    0    0      80.0      5.70    1.5200       586      30.0
    0    1    1    1      77.5      6.88    1.5500       616      30.0
    1    1    1    0      80.0      7.50    2.2560       644      30.0
    0    0    1    0      80.0      6.99    2.3440       632      30.0
    0    1    0    1      80.0      6.75    1.8000       635      30.0
    0    0    0    1      20.0     10.75    0.4500       635      30.0
    1    1    0    0      90.0      6.45    4.6800       648      30.0
    0    1    0    1      90.0      7.00    3.3741       651      30.0
    0    1    0    1      95.0      8.83    1.2350       564      30.0
    1    1    0    0      80.0      6.95    2.2315       768      30.0
    1    0    1    0      89.8      5.75    3.8150       656      30.0
    1    0    0    0      20.0      9.99    0.4590       743      15.0
    0    0    0    1      20.0      9.99    0.3090       757      15.0
    1    1    0    0      80.0      6.70    2.7000       707      30.0
    1    1    0    0      80.0      7.18    4.1600       668      30.0
    0    1    1    1      28.5      6.93    1.6500       581      30.0
    1    1    0    0      80.0      6.60    1.9520       631      30.0
    1    1    1    0      80.0      6.45    2.3600       612      30.0
    1    1    1    1      83.8      7.00    1.8445       511      30.0
    0    1    0    1      80.0      7.73    1.2800       657      30.0
    0    0    0    1      20.0     10.50    0.3200       657      15.0
    0    0    0    1      20.0      8.25    0.5000       731      15.0
    1    0    0    0      20.0     11.75    0.4920       667      15.0
    1    1    0    0      95.0      8.63    5.5950       624      30.0
    0    1    0    1      80.0      6.80    1.4800       666      30.0
    0    0    1    1      74.4      6.63    1.4500       636      30.0
    0    1    1    1      90.0      7.85    2.5200       590      30.0
    0    1    0    1      80.0      7.18    1.5200       624      30.0
    0    0    0    1      20.0      9.50    0.3700       666      15.0
    0    0    0    1      20.0     10.50    0.3420       688      15.0
    1    1    1    0      80.0      6.90    1.4000       638      30.0
    0    1    0    0      65.4      6.60    5.0375       782      30.0
    0    1    1    1      75.0      8.15    6.1875       631      30.0
    0    1    0    0      80.0      7.28    1.5200       624      30.0
    0    0    1    1      15.9     12.88    1.3125       631      15.0
    0    0    0    1      20.0     12.88    0.6165       631      15.0
    1    1    0    0      80.0      7.63    1.3600       622      30.0
    1    1    0    0      90.0      8.75    1.0575       658      30.0
    0    0    1    1      15.0     12.75    0.3900       610      15.0
    0    0    1    1      15.0     11.99    0.3150       600      15.0
    0    1    1    0      79.3      8.23    3.2500       610      30.0
    0    1    1    1      85.0      7.40    1.6575       601      30.0
    0    1    1    1      73.2      7.10    1.6398       532      30.0
    0    1    0    1      80.0      7.85    1.8880       581      30.0
    0    0    1    0      60.5      6.88    1.3000       631      30.0
    1    1    1    0      67.0      7.75    0.9380       548      30.0
    1    1    1    0      80.0      7.85    2.0320       504      30.0
    0    0    1    0      60.9      7.15    1.4300       648      30.0
    0    1    1    1      73.3      6.10    1.6500       652      30.0
    0    1    1    1      69.8      7.40    1.7800       558      30.0
    0    1    1    1      65.0      7.50    2.2425       553      30.0
    0    1    1    1      80.0      6.25    3.2000       577      30.0
    0    1    0    1      90.0      7.88    1.7566       571      30.0
    0    1    1    1      67.6      7.50    2.5000       528      30.0
    0    1    1    1      90.0      6.50    1.1700       726      30.0
    0    1    1    1      48.9      4.75    3.0800       672      30.0
    0    1    1    1      78.7      5.38    2.4800       564      30.0
    0    0    1    1      70.0      6.50    1.7500       645      30.0
    0    1    1    1      90.0      6.13    1.5750       620      30.0
    0    1    0    1      69.0      5.75    3.0000       617      30.0
    1    1    1    0      60.4      6.88    2.7000       498      30.0
    0    1    1    1      75.0      8.88    1.3425       511      30.0
    0    1    1    1      73.7      7.75    1.4000       556      30.0
    0    1    1    1      66.7      6.25    1.0000       575      30.0
    0    1    1    0      19.2      8.00    0.5000       557      30.0
    0    1    1    1      90.0      6.50    2.1150       586      30.0
    0    1    1    1      80.0      8.63    2.7760       538      30.0
    0    1    1    1      43.7      5.88    1.9000       590      30.0
    0    0    1    0      55.0      6.33    2.1175       624      30.0
    0    1    1    1      79.3      5.75    4.4000       649      30.0
    0    1    1    1      87.4      6.88    1.5300       577      30.0
    0    1    1    1      65.4      8.38    2.9100       557      30.0
    0    0    1    1      83.9      6.95    1.3760       685      30.0
    0    1    1    1      79.4      5.50    2.6200       596      30.0
    0    1    1    1      80.0      5.63    1.5200       570      30.0
    0    1    1    1      66.0      5.75    2.6400       617      30.0
    1    1    1    0      80.0      6.63    4.3200       455      30.0
    0    1    1    1      84.7      6.25    5.2500       614      30.0
    0    1    1    1      90.0      5.75    3.1500       673      30.0
    0    1    1    1      90.0      6.75    1.5750       653      30.0
    0    1    1    0      54.3      6.78    5.1000       563      30.0
    0    1    0    1      80.0      6.55    2.0000       664      30.0
    0    1    0    1      95.0      7.79    2.5650       618      30.0
    0    1    0    1      80.0      6.50    1.2360       757      30.0
    0    1    0    0      80.0      5.95    1.8000       600      30.0
    1    0    1    0      20.0      9.25    0.6750       707      15.0
    1    0    0    1      20.0      9.99    0.5579       768      15.0
    1    0    0    1      20.0     11.25    1.0400       668      15.0
    0    0    0    1      20.0     11.00    0.4880       631      15.0
    0    1    1    1      89.2      6.75    2.0250       620      30.0
    0    1    1    1      80.0      5.95    1.8480       682      30.0
    0    1    0    1      80.0      5.88    2.0000       731      30.0
    1    0    1    0      80.0      7.99    1.8000       651      30.0
    1    1    0    0      80.0      7.30    1.9680       667      30.0
    1    1    1    0      85.0      7.93    1.4705       505      30.0
    0    0    0    1      20.0     10.50    1.0300       689      15.0
    0    1    0    1      80.0      5.88    4.1200       689      30.0
    0    1    0    1      80.0      7.50    1.3680       688      30.0
    0    1    1    1      80.0      7.93    2.6240       508      30.0
    0    1    1    0      66.9      7.20    1.6250       615      30.0
    1    0    1    1      20.0     10.50    0.3500       638      15.0
    0    1    1    1      80.0      7.33    2.0800       610      30.0
    0    1    1    1      61.0      6.68    1.1900       649      30.0
    0    1    0    1      95.0      8.60    1.7575       642      30.0
    0    1    1    1      79.1      6.50    5.1400       611      30.0
    1    1    0    0      80.0      7.33    3.0064       669      30.0
    1    0    0    1      20.0     10.50    0.7516       669      15.0
    1    1    0    0      80.0      6.95    1.9600       707      30.0
    1    0    0    0      20.0     10.50    0.4900       707      15.0
    0    0    1    1      80.0      7.45    1.6800       600      30.0
    0    1    1    1      80.0      6.70    1.6240       600      30.0
    0    1    1    1      84.9      7.30    2.1400       664      30.0
    1    1    0    0      80.0      7.75    2.1600       671      30.0
    0    1    1    0      58.0      7.99    2.0000       535      30.0
    1    1    0    0      80.0      7.99    2.0000       681      30.0
    1    0    0    0      20.0      9.99    0.5000       681      15.0
    0    1    1    0      72.7      5.95    2.0500       697      30.0
    1    1    1    0      80.0      9.75    1.8400       650      30.0
    0    1    1    1      90.0      9.75    3.4650       665      30.0
    0    1    0    0      90.0      8.99    3.2841       585      30.0
    1    0    0    1      20.0     12.99    0.5500       627      15.0
    0    0    0    1      20.0     11.99    0.4800       689      15.0
    0    1    1    0      80.0      7.38    1.8800       544      30.0
    1    1    1    0      71.0      7.13    2.4850       641      30.0
    1    1    0    0      80.0      7.73    2.6400       662      30.0
    1    0    0    0      20.0     11.50    0.6600       662      15.0
    0    0    1    0      78.1      7.39    2.1400       641      30.0
    0    0    0    0      20.0     11.00    0.5000       697      15.0
    0    0    1    0      47.3      5.99    1.3000       809      30.0
    1    1    1    1      81.9      8.75    1.7850       603      30.0
    0    0    1    0      66.7      6.99    1.4000       630      30.0
    0    1    1    0      75.0      8.99    2.2125       533      30.0
    0    1    1    1      75.0      8.13    2.3625       583      30.0
    0    0    0    0      75.0      7.75    1.7250       653      30.0
    0    1    1    0      75.0     14.60    2.2125       616      30.0
    0    0    1    0      53.1      8.13    2.0000       590      15.0
    0    0    1    0      75.0      7.25    2.7150       632      30.0
    0    1    0    0      90.0      7.99    1.7280       692      30.0
    0    0    1    0      55.5      6.63    1.4150       732      30.0
    1    1    0    0      80.0      7.33    2.6720       657      30.0
    1    1    1    0      80.0      7.30    5.4000       522      30.0
    1    1    1    0      80.0      8.10    2.4000       570      30.0
    0    1    1    0      70.0      8.95    1.8200       504      30.0
    1    1    1    0      58.1      8.70    1.5499       558      30.0
    0    1    1    1      80.0      8.95    2.8800       602      30.0
    0    1    1    0      80.0     10.25    2.4400       504      30.0
    1    1    1    0      75.0      9.20    1.9125       553      30.0
    1    1    1    0      80.0      8.50    1.9600       575      30.0
    1    0    0    0      20.0     12.40    0.4660       628      30.0
    1    1    1    0      63.8      7.70    1.5000       582      30.0
    1    1    0    0      95.0      9.55    2.5650       591      30.0
    1    1    1    0      89.9      8.85    3.3750       590      30.0
    0    1    1    0      85.0      8.50    2.0400       614      30.0
    1    1    1    0      82.1      9.25    1.9550       559      30.0
    0    1    1    0      75.0      8.95    1.9500       602      30.0
    1    1    1    0      95.0      7.70    3.2300       635      30.0
    1    1    1    0      88.4      7.30    2.3700       580      30.0
    1    1    1    0      49.1      7.00    1.8400       622      30.0
    1    1    1    0      95.0      7.30    2.8500       587      30.0
    0    1    1    1      78.4      7.65    1.9600       599      30.0
    0    1    1    0      70.0      8.43    3.1150       588      30.0
    0    1    1    0      85.0      7.40    2.8050       574      30.0
    0    0    1    0      61.2      6.96    1.5300       548      30.0
    1    1    1    0      88.2      8.99    2.2050       624      30.0
    1    1    1    0      80.0      7.35    2.4960       586      30.0
    1    1    1    0      80.0      8.60    1.9600       578      30.0
    0    1    1    0      70.0      8.75    1.6940       537      30.0
    1    1    1    0      69.9      6.00    4.6002       633      30.0
    1    1    0    0      80.0     10.50    2.5440       536      30.0
    1    1    0    0      80.0      7.50    3.1000       589      30.0
    1    1    1    0      79.4      7.20    2.2400       623      30.0
    1    1    1    0      76.6      7.85    1.7850       608      30.0
    0    1    1    1      81.4      7.85    2.4000       578      30.0
    1    1    0    0      80.0      8.35    3.3596       623      30.0
    0    1    0    0      80.0      7.60    2.3040       610      30.0
    0    1    1    0      99.7      8.10    3.4500       640      30.0
    1    1    1    0      80.0      7.75    2.7200       643      30.0
    0    1    1    1      66.7      8.50    1.9000       575      30.0
    0    1    1    0      80.0      8.65    1.0080       588      30.0
    1    1    1    0      75.0      7.80    2.2140       588      30.0
    1    0    1    0      94.9      8.18    2.4850       595      30.0
    1    1    1    0      80.0      9.45    2.2080       537      30.0
    0    1    1    0      80.0      6.55    1.8880       552      30.0
    0    1    0    0      80.0      7.05    2.6400       741      30.0
    0    0    0    0      20.0     10.55    0.6600       741      30.0
    0    1    0    0      80.0      7.80    2.9600       601      30.0
    1    1    1    1      80.0      8.50    1.8400       614      30.0
    0    1    1    0      49.6      9.35    1.2500       539      30.0
    0    1    1    0      80.0      7.20    2.2160       638      30.0
    0    1    1    1      63.5      8.50    2.0000       572      30.0
    1    1    1    0      77.3      8.35    2.5500       524      30.0
    1    1    0    0      80.0      7.34    2.6800       635      30.0
    0    1    0    0      65.0      9.53    1.1050       621      30.0
    1    1    1    0      51.2     11.02    1.1000       546      30.0
    0    1    0    0      95.0      9.63    2.9607       508      30.0
    1    1    0    0      95.0      8.00    2.6125       649      30.0
    1    1    0    0      95.0      8.55    3.5340       702      30.0
    1    1    0    0      95.0      9.20    2.2800       604      30.0
    0    1    0    1      80.0      7.98    2.1520       672      30.0
    0    1    1    1      85.0      9.35    1.5470       589      30.0
    1    1    1    1      90.0     10.85    2.6100       573      30.0
    0    1    1    1      57.8      9.10    8.6665       544      30.0
    1    1    0    1      80.0      8.56    1.9200       642      30.0
    0    1    1    1      70.0      8.50    2.6250       586      30.0
    0    1    1    1      72.0      7.99    1.7850       598      30.0
    1    1    1    1      85.0      7.04    1.5895       618      30.0
    1    1    1    1      85.0      8.70    2.1250       663      30.0
    0    1    1    1      76.3      7.60    1.6940       667      30.0
    0    1    0    1      80.0      8.72    1.9592       686      30.0
    1    1    1    1      90.0      8.49    2.6100       627      30.0
    1    1    1    1      88.5      6.45    8.5000       686      30.0
    1    1    0    1      80.0      9.59    2.1040       680      30.0
    0    0    1    1      89.7      9.03    2.6000       575      30.0
    0    1    0    1      80.0      6.94    1.7200       644      30.0
    1    1    0    1      80.0      8.49    2.3992       525      30.0
    0    1    1    1      66.7     10.95    4.0000       557      30.0
    0    1    1    1      90.0      8.13    4.5000       574      30.0
    0    1    1    1      90.0      6.99    2.7000       620      30.0
    0    1    1    1      88.7      9.47    2.4750       557      30.0
    0    1    0    1      95.0      8.95    1.3063       671      30.0
    0    1    0    1      80.0      9.88    1.3000       683      30.0
    0    0    1    1      46.5     11.50    0.6700       525      30.0
    0    0    0    1      75.0      9.99    1.0875       668      30.0
    1    1    0    1      80.0      7.99    1.2400       610      30.0
    0    1    0    1      80.0     10.50    1.2800       626      30.0
    1    1    0    1      85.0      9.94    0.9775       611      30.0
    0    0    0    1      80.0      7.75    1.5920       631      30.0
    1    1    0    1      80.0      7.50    1.0552       648      30.0
    0    1    0    1      80.0      8.50    1.0080       654      30.0
    0    0    0    1      20.0     12.99    0.2520       654      15.0
    0    0    1    1      84.4      8.50    1.6870       669      30.0
    0    1    1    1      71.8      7.50    0.7320       628      30.0
    0    1    1    1      90.0      8.99    0.9900       616      30.0
    0    1    0    1      95.0      8.72    1.2160       662      30.0
    0    0    1    1      42.0      7.29    0.5675       695      15.0
    1    0    0    1      80.0      7.50    1.0640       701      30.0
    0    1    1    1      90.0      9.50    1.1700       598      30.0
    0    1    0    1      80.0      8.50    1.0000       736      30.0
    0    1    0    1      90.0      9.75    3.6985       576      30.0
    0    1    0    1      80.0      8.49    1.3200       660      30.0
    0    1    1    1      90.0      7.99    1.8450       559      30.0
    1    1    0    1      75.0     12.00    1.1588       533      30.0
    0    1    0    1      90.0      8.50    2.4300       595      30.0
    0    1    1    1      90.0      8.25    1.6020       631      30.0
    0    0    1    1      95.0      7.75    1.1590       703      30.0
    0    0    0    1      60.0      7.75    1.8389       554      30.0
    0    0    0    1      95.0      6.99    1.1828       658      30.0
    0    1    1    1      85.0      7.49    0.9350       609      30.0
    0    1    1    1      90.0      6.99    1.2735       640      30.0
    0    0    0    1      85.0      7.75    1.9125       545      30.0
    0    1    1    1      83.3      7.75    1.3500       668      30.0
    0    0    1    1      81.8      7.88    1.6200       573      30.0
    0    1    1    1      70.0     10.95    0.8540       509      30.0
