      14       2  5.703783       1       0       0        0       0       0      33       1       1     1
      14       3  5.703783       1       0       0        0       0       0      33       1       1     1
      14       4  5.703783       1       0       0        0       0       0      33       1       1     1
      15       1  5.298317       1       0       0        0       0       0      22       0       1     1
      15       2  5.298317       1       0       0        0       0       0      22       0       1     1
      15       3  5.298317       1       0       0        0       0       0      22       1       1     1
      15       4  5.298317       1       0       0        0       0       0      22       0       1     1
      16       1  5.703783       1       0       0        0       0       0      20       1       0     1
      16       2  5.991465       1       0       0        0       0       0      20       1       0     1
      16       3  5.703783       1       0       0        0       0       0      20       1       0     1
      16       4  5.703783       1       0       0        0       0       0      20       1       0     1
      17       1  6.684612       1       0       0        0       0       0      19       0       1     1
      17       2  6.684612       1       0       0        0       0       0      19       1       1     1
      17       3   6.55108       1       0       0        0       0       0      19       1       0     0
      17       4  6.684612       1       0       0        0       0       0      19       1       1     0
      18       1   6.55108       1       0       0        0       0       0      27       1       0     1
      18       2   6.55108       1       0       0        0       0       0      27       1       0     1
      18       3   6.55108       1       0       0        0       0       0      27       1       0     1
      18       4   6.55108       1       0       0        0       0       0      27       1       0     1
      19       1  5.521461       1       0       0        0       0       1      21       1       0     1
      19       2  5.521461       1       0       0        0       0       1      21       1       0     1
      19       3  5.521461       1       0       0        0       0       1      21       1       0     1
      19       4  5.521461       1       0       0        0       0       1      21       1       0     1
      20       1  5.703783       1       0       0        0       0       0      19       1       1     1
      20       2  5.703783       1       0       0        0       0       0      19       1       0     1
      20       3  5.703783       1       0       0        0       0       0      19       1       0     1
      20       4  5.703783       1       0       0        0       0       0      19       1       0     1
      21       1  5.991465       0       1       0        1       0       0      20       0       0     0
      21       2  5.991465       0       1       0        1       0       0      20       0       0     0
      21       3  5.991465       0       1       0        1       0       0      20       0       0     0
      21       4  5.991465       0       1       0        1       0       0      20       0       0     0
      22       1  5.298317       0       1       0        0       0       0      53       0       0     1
      22       2  5.010635       0       1       0        0       0       0      53       0       0     1
      22       3  5.010635       0       1       0        0       0       0      53       0       0     1
      22       4  5.010635       0       1       0        0       0       0      53       0       1     1
      23       1  5.298317       0       1       0        0       1       0      32       0       1     1
      23       2  5.521461       0       1       0        0       1       0      32       1       0     1
      23       3  5.298317       0       1       0        0       1       0      32       1       0     1
      23       4  5.298317       0       1       0        0       1       0      32       1       0     1
      24       1  5.991465       0       1       0        0       0       1      17       1       1     0
      24       2  5.991465       0       1       0        0       0       1      17       1       0     1
      24       3  5.991465       0       1       0        0       0       1      17       1       0     1
      24       4  5.991465       0       1       0        0       0       1      17       1       0     1
      25       1  5.991465       0       1       0        0       0       0      42       1       1     1
      25       2  5.991465       0       1       0        0       0       0      42       1       0     1
      25       3  5.991465       0       1       0        0       0       0      42       1       0     1
      25       4  5.991465       0       1       0        0       0       0      42       1       0     1
      26       1  5.298317       1       0       0        1       0       1      18       1       0     1
      26       2  5.298317       1       0       0        0       0       1      18       1       0     1
      26       3  5.298317       1       0       0        0       0       1      18       1       0     1
      26       4  5.298317       1       0       0        0       0       1      18       1       0     1
      27       1  5.703783       1       0       0        0       0       0      19       1       0     1
      27       2  5.857933       1       0       0        1       0       0      19       1       0     1
      27       3  5.857933       1       0       0        1       0       0      19       1       0     1
      27       4  5.703783       1       0       0        0       0       0      19       1       0     1
      28       1  6.214608       1       0       0        0       0       0      30       1       1     1
      28       2   6.55108       1       0       0        1       0       0      30       1       1     1
      28       3   6.39693       1       0       0        1       0       0      30       1       1     1
      28       4  6.214608       1       0       0        1       0       0      30       1       1     1
      29       1  5.703783       1       0       0        0       1       0      18       1       0     1
      29       2  5.703783       1       0       0        0       1       0      18       1       0     1
      29       3  6.684612       1       0       0        0       1       0      18       1       1     1
      29       4  5.298317       1       0       0        0       1       0      18       1       0     1
      30       1  5.703783       1       0       0        0       0       0      19       1       0     1
      30       2  5.703783       1       0       0        0       0       0      19       1       0     1
      30       3  5.703783       1       0       0        0       0       0      19       1       0     1
      30       4  6.214608       1       0       0        0       0       0      19       1       1     1
      31       1  6.214608       1       0       0        0       0       1      26       1       0     1
      31       2  6.214608       1       0       0        1       0       1      26       1       1     1
      31       3  6.214608       1       0       0        1       0       1      26       1       1     1
      31       4  6.214608       1       0       0        0       0       1      26       1       1     1
      32       1  5.991465       1       0       0        0       0       0      17       1       0     1
      32       2  6.214608       1       0       0        0       0       0      17       1       0     1
      32       3  6.214608       1       0       0        0       0       0      17       1       0     1
      32       4  5.703783       1       0       0        0       0       0      17       1       0     1
      33       1  5.703783       1       0       0        0       0       0      21       1       0     1
      33       2  5.991465       1       0       0        1       0       0      21       1       0     1
      33       3  5.703783       1       0       0        0       0       0      21       1       0     1
      33       4  5.703783       1       0       0        0       0       0      21       1       0     1
      34       1  5.703783       1       0       0        0       0       0      33       1       1     1
      34       2  5.703783       1       0       0        0       0       0      33       1       1     1
      34       3  5.703783       1       0       0        0       0       0      33       1       1     1
      34       4  5.703783       1       0       0        0       0       0      33       1       1     1
      35       1  5.703783       1       0       0        0       0       0      19       1       0     1
      35       2  5.521461       1       0       0        0       0       0      19       1       0     1
      35       3  5.521461       1       0       0        0       0       0      19       1       0     1
      35       4  5.298317       1       0       0        0       0       0      19       1       0     1
      36       1  5.703783       1       0       0        0       0       1      25       1       0     1
      36       2  5.703783       1       0       0        0       0       1      25       1       0     1
      36       3  5.703783       1       0       0        0       0       1      25       1       0     1
      36       4  5.703783       1       0       0        0       0       1      25       1       0     1
      37       1  5.703783       1       0       0        0       0       0      16       0       0     1
      37       2   6.39693       1       0       0        1       0       0      16       1       1     1
      37       3  5.703783       1       0       0        0       0       0      16       1       0     1
      37       4  5.703783       1       0       0        0       0       0      16       1       0     1
      38       1  5.703783       1       0       0        0       0       0      23       1       1     1
      38       2  5.703783       1       0       0        0       0       0      23       1       0     1
      38       3  6.109248       1       0       0        0       0       0      23       1       1     1
      38       4  5.857933       1       0       0        0       0       0      23       1       1     1
      39       1  5.857933       1       0       0        1       0       0      28       1       0     1
      39       2  5.991465       1       0       0        0       0       0      28       1       0     1
      39       3  5.703783       1       0       0        0       0       0      28       1       1     1
      39       4  5.857933       1       0       0        0       0       0      28       1       0     1
      40       1  5.991465       1       0       0        1       0       0      20       1       1     1
      40       2  5.991465       1       0       0        1       0       0      20       1       0     1
      40       3  5.857933       1       0       0        0       0       0      20       1       1     1
      40       4  5.991465       1       0       0        0       0       0      20       1       1     1
      41       1  5.857933       1       0       0        0       0       0      31       1       1     1
      41       2  5.703783       1       0       0        0       0       0      31       1       1     1
      41       3  5.703783       1       0       0        0       0       0      31       1       1     1
      41       4  5.703783       1       0       0        0       0       0      31       1       1     1
      42       1  5.991465       1       0       0        0       0       0      18       1       1     1
      42       2  5.857933       1       0       0        0       0       0      18       1       1     1
      42       3  6.109248       1       0       0        0       0       0      18       1       1     1
      42       4  5.857933       1       0       0        0       0       0      18       1       1     1
      43       1  5.703783       1       0       0        0       0       1      24       1       1     1
      43       2  5.991465       1       0       0        0       0       1      24       1       1     1
      43       3  5.857933       1       0       0        0       0       1      24       1       0     1
      43       4  5.991465       1       0       0        0       0       1      24       1       0     1
      44       1  5.703783       1       0       0        0       0       0      19       1       0     1
      44       2  5.703783       1       0       0        1       0       0      19       1       0     1
      44       3  6.109248       1       0       0        1       0       0      19       1       0     1
      44       4  5.857933       1       0       0        0       0       0      19       1       1     1
      45       1  5.991465       1       0       0        0       0       0      33       1       1     1
      45       2  5.991465       1       0       0        0       0       0      33       1       1     1
      45       3  5.991465       1       0       0        0       0       0      33       1       1     1
      45       4  5.991465       1       0       0        0       0       0      33       1       1     1
      46       1  5.991465       1       0       0        0       0       1      21       1       1     1
      46       2  6.109248       1       0       0        0       0       1      21       1       1     1
      46       3  5.991465       1       0       0        0       0       1      21       1       1     1
      46       4  6.109248       1       0       0        0       0       1      21       1       1     1
      47       1  5.857933       1       0       0        0       0       0      30       1       1     1
      47       2  5.703783       1       0       0        0       0       0      30       1       1     1
      47       3  5.703783       1       0       0        0       0       0      30       1       1     1
      47       4  5.703783       1       0       0        0       0       0      30       1       1     1
      48       1  5.521461       1       0       0        0       0       0      18       1       0     1
      48       2  5.298317       1       0       0        0       0       0      18       1       0     1
      48       3   4.60517       1       0       0        0       0       0      18       1       1     1
      48       4  5.298317       1       0       0        0       0       0      18       1       0     1
      49       1  4.248495       0       1       0        1       0       0      52       0       1     0
      49       2  4.248495       0       1       0        1       0       0      52       0       1     0
      49       3  4.248495       0       1       0        1       0       0      52       0       1     0
      49       4  4.248495       0       1       0        1       0       0      52       0       1     0
      50       1   4.60517       0       1       0        0       0       0      30       1       0     0
      50       2   4.60517       0       1       0        0       0       0      30       1       0     0
      50       3   4.60517       0       1       0        0       0       0      30       1       0     0
      50       4   4.60517       0       1       0        0       0       0      30       1       0     0
      51       1  5.010635       0       0       1        1       0       0      44       1       1     0
      51       2   4.60517       0       0       1        1       0       0      44       1       1     1
      51       3  5.298317       0       0       1        0       0       0      44       1       1     0
      51       4   4.60517       0       0       1        0       0       0      44       1       1     0
      52       1   4.60517       0       0       1        0       0       0      47       1       1     0
      52       2   4.60517       0       0       1        0       0       0      47       1       1     0
      52       3   4.60517       0       0       1        0       0       0      47       1       1     0
      52       4   4.60517       0       0       1        0       0       0      47       1       1     0
      53       1  5.298317       0       1       0        0       1       0      39       1       1     0
      53       2  5.010635       0       1       0        0       1       0      39       1       1     0
      53       3  5.298317       0       1       0        0       1       0      39       1       1     0
      53       4  5.298317       0       1       0        0       1       0      39       1       1     0
      54       1   4.60517       0       1       0        0       0       0      49       1       1     0
      54       2  5.010635       0       1       0        0       0       0      49       1       1     0
      54       3   4.60517       0       1       0        0       0       0      49       1       1     0
      54       4  5.010635       0       1       0        0       0       0      49       1       1     0
      55       1  4.248495       0       1       0        0       0       0      52       1       0     0
      55       2  4.248495       0       1       0        0       0       0      52       1       0     0
      55       3  3.912023       0       1       0        0       0       0      52       1       0     0
      55       4  3.912023       0       1       0        0       0       0      52       1       0     0
      56       1  5.010635       0       1       0        0       0       0      32       1       1     0
      56       2  5.010635       0       1       0        0       0       0      32       1       1     0
      56       3  5.010635       0       1       0        0       0       0      32       1       1     0
      56       4  5.010635       0       1       0        0       0       0      32       1       1     0
      57       1   4.60517       0       1       0        0       0       0      27       0       0     1
      57       2   4.60517       0       1       0        0       0       0      27       0       0     1
      57       3   4.60517       0       1       0        0       0       0      27       0       0     1
      57       4   4.60517       0       1       0        0       0       0      27       0       0     0
      58       1  5.010635       0       1       0        0       0       0      28       0       1     0
      58       2   4.60517       0       1       0        0       0       0      28       1       1     0
      58       3   4.60517       0       1       0        1       0       0      28       1       1     0
      58       4   4.60517       0       1       0        1       0       0      28       1       1     0
      59       1   4.60517       0       1       0        0       0       0      40       1       1     0
      59       2   4.60517       0       1       0        0       0       0      40       1       1     0
      59       3   4.60517       0       1       0        0       0       0      40       0       1     0
      59       4   4.60517       0       1       0        0       0       0      40       1       1     0
      60       1  5.298317       0       1       0        0       0       1      28       1       1     1
      60       2  5.703783       0       1       0        0       0       1      28       1       1     0
      60       3  5.521461       0       1       0        0       0       1      28       1       0     0
      60       4  5.703783       0       1       0        0       0       1      28       1       1     1
      61       1  5.703783       0       1       0        1       0       0      25       0       0     1
      61       2  5.298317       0       1       0        1       0       0      25       1       0     1
      61       3  5.703783       0       1       0        1       0       0      25       0       0     1
      61       4  5.703783       0       1       0        1       0       0      25       1       0     1
      62       1  5.298317       0       1       0        1       0       0      24       0       1     1
      62       2  5.298317       0       1       0        1       0       0      24       0       0     1
      62       3  5.010635       0       1       0        1       0       0      24       1       0     0
      62       4  5.298317       0       1       0        1       0       0      24       0       0     0
      63       1  6.214608       1       0       0        0       0       0      25       1       0     1
      63       2   6.55108       1       0       0        0       0       0      25       1       0     1
      63       3  6.214608       1       0       0        0       0       0      25       1       0     1
      63       4  6.907755       1       0       0        0       0       0      25       1       0     1
      64       1  6.214608       1       0       0        0       0       1      24       1       0     1
      64       2  6.214608       1       0       0        0       0       1      24       1       0     0
      64       3  6.214608       1       0       0        0       0       1      24       1       0     0
      64       4  6.214608       1       0       0        0       0       1      24       1       0     0
      65       1  6.214608       1       0       0        0       0       1      17       1       1     1
      65       2  6.214608       1       0       0        0       0       1      17       1       1     1
      65       3  6.214608       1       0       0        0       0       1      17       1       1     1
      65       4  6.214608       1       0       0        0       0       1      17       1       1     1
      66       1   6.39693       1       0       0        0       1       1      23       1       1     1
      66       2   6.39693       1       0       0        0       1       1      23       1       1     1
      66       3   6.39693       1       0       0        0       1       1      23       1       1     1
      66       4   6.39693       1       0       0        0       1       1      23       1       1     1
      67       1  6.907755       1       0       0        0       1       0      21       1       0     1
      67       2  6.214608       1       0       0        0       1       0      21       1       0     1
      67       3  5.703783       1       0       0        0       1       0      21       1       0     0
      67       4  6.214608       1       0       0        0       1       0      21       1       0     1
      68       1  6.214608       1       0       0        0       0       0      22       1       1     1
      68       2  6.214608       1       0       0        1       0       0      22       1       1     1
      68       3  6.214608       1       0       0        1       0       0      22       1       1     1
      68       4  6.214608       1       0       0        1       0       0      22       1       1     1
      69       1   6.39693       1       0       0        0       0       0      18       1       0     1
      69       2   6.39693       1       0       0        0       0       0      18       1       0     1
      69       3   6.39693       1       0       0        0       0       0      18       1       0     1
      69       4   6.39693       1       0       0        0       0       0      18       1       0     1
      70       1  6.214608       1       0       0        0       1       0      23       1       1     0
      70       2  6.214608       1       0       0        0       1       0      23       1       1     0
      70       3   6.55108       1       0       0        0       1       0      23       1       1     0
      70       4  6.907755       1       0       0        0       1       0      23       1       1     0
      71       1  6.476973       1       0       0        0       0       0      25       1       0     1
      71       2  6.476973       1       0       0        0       0       0      25       1       0     1
      71       3  6.476973       1       0       0        0       0       0      25       1       0     1
      71       4  6.476973       1       0       0        0       0       0      25       1       0     1
      72       1  6.684612       1       0       0        0       1       0      17       1       1     1
      72       2   6.55108       1       0       0        0       1       0      17       1       1     1
      72       3  6.684612       1       0       0        0       1       0      17       1       1     1
      72       4  6.684612       1       0       0        0       1       0      17       1       1     1
      73       1  6.214608       1       0       0        0       0       0      32       1       0     1
      73       2  6.214608       1       0       0        0       0       0      32       1       0     1
      73       3   6.39693       1       0       0        0       0       0      32       1       0     1
      73       4  6.214608       1       0       0        0       0       0      32       1       0     1
      74       1  5.010635       1       0       0        0       0       1      29       1       1     1
      74       2  5.192957       1       0       0        0       0       1      29       1       1     1
      74       3  5.298317       1       0       0        0       0       1      29       1       0     1
      74       4  5.192957       1       0       0        0       0       1      29       1       1     1
      75       1  5.010635       1       0       0        0       0       1      21       1       0     1
      75       2  5.192957       1       0       0        0       0       1      21       1       0     1
      75       3  5.298317       1       0       0        0       0       1      21       1       1     1
      75       4  4.867535       1       0       0        0       0       1      21       1       1     1
      76       1  5.010635       1       0       0        0       0       1      28       1       1     1
      76       2  5.010635       1       0       0        0       0       1      28       1       1     1
      76       3  5.192957       1       0       0        0       0       1      28       1       1     1
      76       4  5.010635       1       0       0        0       0       1      28       1       0     1
      77       1  5.298317       1       0       0        1       1       0      35       1       1     1
      77       2  5.298317       1       0       0        1       1       0      35       0       1     1
      77       3  5.298317       1       0       0        0       1       0      35       1       1     1
      77       4  5.298317       1       0       0        0       1       0      35       1       1     1
      78       1  5.010635       1       0       0        0       0       1      23       1       1     1
      78       2  5.192957       1       0       0        0       0       1      23       1       0     1
      78       3  4.867535       1       0       0        0       0       1      23       1       0     1
      78       4  5.010635       1       0       0        0       0       1      23       1       1     1
      79       1  5.703783       1       0       0        0       0       0      20       1       1     1
      79       2  5.521461       1       0       0        0       0       0      20       0       0     1
      79       3  5.991465       1       0       0        0       0       0      20       1       1     1
      79       4  5.703783       1       0       0        0       0       0      20       1       1     1
      80       1  5.298317       1       0       0        0       0       0      30       0       0     1
      80       2  5.521461       1       0       0        0       0       0      30       1       0     1
      80       3  5.703783       1       0       0        1       0       0      30       0       0     1
      80       4   4.60517       1       0       0        0       0       0      30       0       0     1
      81       1  5.991465       1       0       0        0       0       0      16       1       1     1
      81       2  6.214608       1       0       0        0       0       0      16       1       0     1
      81       3  5.991465       1       0       0        0       0       0      16       1       0     1
      81       4  5.991465       1       0       0        0       0       0      16       1       0     1
      82       1  6.684612       1       0       0        0       0       1      22       1       1     1
      82       2  6.907755       1       0       0        0       0       1      22       1       1     1
      82       3  6.802395       1       0       0        0       0       1      22       1       0     1
      82       4  6.684612       1       0       0        0       0       1      22       1       1     1
      83       1  6.684612       1       0       0        1       0       0      40       1       1     1
      83       2  6.684612       1       0       0        1       0       0      40       1       1     1
      83       3  6.684612       1       0       0        1       0       0      40       1       1     1
      83       4  6.684612       1       0       0        1       0       0      40       1       1     1
      84       1  6.907755       1       0       0        0       0       0      19       1       0     1
      84       2  6.907755       0       1       0        0       0       0      19       1       0     1
      84       3  7.090077       1       0       0        1       0       0      19       0       0     1
      84       4  6.907755       1       0       0        0       0       0      19       1       1     1
      85       1  5.010635       1       0       0        0       0       0      36       1       1     1
      85       2  5.298317       1       0       0        0       0       0      36       1       1     1
      85       3  5.298317       1       0       0        0       0       0      36       1       1     1
      85       4  5.010635       1       0       0        0       0       0      36       0       1     1
      86       1  5.298317       1       0       0        0       0       0      24       1       1     1
      86       2  5.298317       1       0       0        0       0       0      24       1       1     1
      86       3  5.298317       1       0       0        0       0       0      24       1       0     1
      86       4  5.298317       1       0       0        0       0       0      24       1       1     1
      87       1  5.521461       1       0       0        0       1       0      36       1       1     1
      87       2  5.521461       1       0       0        0       1       0      36       1       1     1
      87       3  5.521461       1       0       0        0       1       0      36       1       1     1
      87       4  5.521461       1       0       0        0       1       0      36       1       1     1
      88       1  5.010635       1       0       0        0       0       1      34       1       1     1
      88       2  5.298317       1       0       0        0       0       1      34       1       1     1
      88       3  5.298317       1       0       0        0       0       1      34       0       1     1
      88       4  5.298317       1       0       0        0       0       1      34       1       1     1
      89       1  5.298317       1       0       0        0       0       0      40       1       1     1
      89       2  5.298317       1       0       0        0       0       0      40       1       1     1
      89       3  5.298317       1       0       0        0       0       0      40       0       1     1
      89       4  5.010635       1       0       0        0       0       0      40       0       1     1
      90       1  5.703783       1       0       0        0       0       0      23       1       0     1
      90       2  5.703783       1       0       0        0       0       0      23       1       0     1
      90       3  5.703783       1       0       0        0       0       0      23       1       1     1
      90       4  5.703783       1       0       0        0       0       0      23       1       0     1
      91       1  6.214608       1       0       0        0       1       1      27       1       1     1
      91       2  6.214608       1       0       0        0       1       1      27       1       1     1
      91       3  6.214608       1       0       0        0       1       1      27       1       1     1
      91       4  6.214608       1       0       0        0       1       1      27       1       1     1
      92       1  5.010635       1       0       0        0       0       0      25       1       0     1
      92       2  5.298317       1       0       0        0       0       0      25       1       0     1
      92       3  5.298317       1       0       0        0       0       0      25       1       0     1
      92       4  7.313221       1       0       0        0       0       0      25       1       0     1
      93       1  5.521461       1       0       0        0       0       0      27       0       0     1
      93       2  5.521461       1       0       0        0       0       0      27       0       1     1
      93       3  5.521461       1       0       0        0       0       0      27       0       1     1
      93       4  5.991465       1       0       0        0       0       0      27       0       1     1
      94       1   6.39693       1       0       0        0       0       0      22       1       0     1
      94       2  6.684612       1       0       0        0       0       0      22       1       1     0
      94       3   6.39693       1       0       0        0       0       0      22       1       0     1
      94       4  6.214608       1       0       0        0       0       0      22       1       0     1
      95       1   6.39693       1       0       0        0       0       0      25       1       0     1
      95       2   6.39693       1       0       0        0       0       0      25       0       0     1
      95       3   6.39693       1       0       0        0       0       0      25       1       0     1
      95       4   6.39693       1       0       0        0       0       0      25       1       0     1
      96       1  7.313221       0       0       1        0       1       1      23       1       0     0
      96       2  7.313221       0       0       1        0       1       1      23       1       0     0
      96       3  7.313221       0       0       1        0       1       1      23       1       0     0
      96       4  7.090077       0       0       1        0       1       1      23       1       0     0
      97       1  5.703783       1       0       0        0       0       0      39       0       0     1
      97       2  5.703783       1       0       0        0       0       0      39       0       0     1
      97       3  6.214608       1       0       0        0       0       0      39       0       1     1
      97       4  5.991465       1       0       0        0       0       0      39       0       1     1
      98       1  5.703783       1       0       0        0       0       0      35       1       1     1
      98       2  5.703783       1       0       0        0       0       0      35       1       1     1
      98       3  5.703783       1       0       0        0       0       0      35       1       1     1
      98       4  5.703783       1       0       0        0       0       0      35       1       1     1
      99       1  5.521461       1       0       0        0       0       0      22       1       1     1
      99       2  5.521461       1       0       0        0       0       0      22       1       1     1
      99       3  5.521461       1       0       0        0       0       0      22       1       1     1
      99       4  5.521461       0       0       1        0       0       0      22       1       0     1
     100       1  5.298317       1       0       0        0       0       0      36       1       1     1
     100       2  5.298317       1       0       0        0       0       0      36       1       1     1
     100       3  5.298317       1       0       0        0       0       0      36       0       0     1
     100       4  5.298317       1       0       0        0       0       0      36       0       0     1
     101       1  5.521461       1       0       0        0       0       1      41       1       1     1
     101       2  5.521461       1       0       0        0       0       1      41       1       1     1
     101       3  5.521461       1       0       0        0       0       1      41       1       1     1
     101       4  5.521461       1       0       0        0       0       1      41       1       0     1
     102       1  5.521461       1       0       0        0       0       1      28       1       1     1
     102       2  5.521461       1       0       0        0       0       1      28       1       1     1
     102       3  5.703783       1       0       0        0       0       1      28       1       1     1
     102       4  5.703783       1       0       0        0       0       1      28       1       1     1
     103       1  5.703783       1       0       0        0       1       1      29       1       1     1
     103       2  5.703783       1       0       0        0       1       1      29       1       1     1
     103       3  5.703783       1       0       0        0       1       1      29       1       1     1
     103       4  5.703783       1       0       0        0       1       1      29       1       1     1
     104       1  5.521461       1       0       0        0       0       1      23       1       1     1
     104       2  5.521461       1       0       0        0       0       1      23       1       0     1
     104       3  5.521461       1       0       0        0       0       1      23       0       0     1
     104       4  5.521461       1       0       0        0       0       1      23       1       0     1
     105       1  5.010635       1       0       0        0       0       0      42       1       1     1
     105       2  5.298317       1       0       0        0       0       0      42       0       1     1
     105       3  5.298317       1       0       0        0       0       0      42       1       1     1
     105       4  5.010635       1       0       0        0       0       0      42       0       1     0
     106       1  5.521461       1       0       0        0       0       1      31       1       0     1
