     12.68   18   42    1   44    0   62    0    0    1    1    0    0    1    0    0    1    0    1    0    0
      7.25   12   16    1   40    1   31    0    1    1    1    0    0    1    1    0    0    0    0    1    0
     18.28   14   23    1   40    3   40    1    0    1    1    0    0    1    0    1    0    0    1    0    0
     21.63   16    7    1   40    0   26    0    1    1    1    0    0    1    1    0    0    0    1    0    0
     19.23   14   34    1   40    0   52    1    1    1    1    0    0    1    0    0    0    1    1    0    0
     25.00   12   25    1   40    1   40    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     16.83   16   38    1   40    0   57    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     10.53   12   15    1   40    0   30    0    0    1    1    0    0    1    0    1    0    0    1    0    0
     16.35   13   44    1   40    0   60    0    0    1    1    0    0    0    0    1    0    0    1    0    0
      5.20   13    5    0   40    0   21    0    1    1    1    0    0    1    0    0    1    0    1    0    0
     50.00   13   18    1   40    3   34    1    1    1    1    0    0    0    1    0    0    0    1    0    0
     10.00   13   28    1   40    0   44    0    1    1    1    0    0    1    0    0    1    0    0    1    0
      9.00   12   32    0    0    1   47    1    1    1    1    0    0    1    0    1    0    0    1    0    0
     13.00   14   29    0   30    2   46    1    1    1    1    0    0    1    1    0    0    0    1    0    0
     18.25   12   13    1   40    0   28    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     36.05   16   20    1   49    3   39    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     11.30   12   29    1   50    0   44    1    1    1    1    0    0    0    1    0    0    0    1    0    0
     11.00   10   12    1   40    0   24    0    0    1    1    0    0    1    0    0    1    0    0    1    0
      7.50   12   29    1   40    2   44    1    1    1    1    0    0    1    0    0    1    0    0    1    0
      7.50   16    4    1   40    0   23    1    1    0    0    0    0    0    0    0    1    0    1    0    0
     25.63   12   23    1   60    2   38    1    1    1    1    0    0    1    0    0    0    1    1    0    0
     25.95   18   26    1   40    2   46    0    1    1    1    0    0    1    0    1    0    0    1    0    0
     19.23   16   37    1   60    0   56    1    1    1    1    0    0    0    0    1    0    0    1    0    0
     25.00   13   34    1   40    0   50    1    0    1    1    0    0    0    0    1    0    0    1    0    0
     28.00   14   27    1   40    2   45    1    0    1    1    0    0    1    0    0    1    0    1    0    0
      9.00    3   33    1   40    2   41    1    1    0    0    0    0    1    0    0    0    1    1    0    0
     29.75   12   22    1   40    2   36    0    0    0    0    0    0    1    0    0    0    1    1    0    0
      8.75    3   19    1   40    0   27    1    0    0    0    0    0    1    0    0    0    1    1    0    0
     15.55   12   34    1   40    1   49    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     25.63   14   24    1   60    3   42    1    0    1    1    0    0    0    1    0    0    0    1    0    0
     17.19   18   47    0   32    0   67    1    0    1    1    0    0    1    0    0    1    0    0    0    1
     10.50   12    9    1   60    0   24    0    0    1    1    0    0    0    0    0    0    1    1    0    0
     12.70   14   29    1   40    2   47    1    1    1    1    0    0    1    0    0    0    1    0    1    0
      9.46   12   35    1   37    1   50    1    1    1    1    0    0    1    0    0    1    0    0    1    0
     28.85   18   12    1   40    1   32    1    1    1    1    0    0    1    0    0    1    0    0    0    1
     47.13   16   17    1   40    1   36    1    0    1    1    0    0    1    0    0    1    0    1    0    0
      9.00   14   25    0   30    2   42    1    1    1    1    0    0    1    1    0    0    0    1    0    0
     72.13   12   27    1   52    0   42    1    1    1    1    0    0    1    0    0    0    1    1    0    0
     30.77   21   29    1   55    0   50    1    0    1    1    0    0    1    0    1    0    0    1    0    0
     28.84   16   16    1   50    1   35    1    1    1    1    0    0    1    1    0    0    0    1    0    0
     26.93   14   32    1   40    1   49    1    0    1    1    0    0    1    0    0    0    1    1    0    0
      8.00   12    7    0   36    0   21    0    0    0    0    0    0    0    0    1    0    0    1    0    0
      8.00   13    7    0   20    2   23    0    0    0    0    0    0    1    1    0    0    0    1    0    0
     18.75   13   44    1   45    0   60    0    1    0    0    0    0    1    0    0    0    1    1    0    0
     13.00   13   35    1   40    0   51    0    1    1    1    0    0    0    0    1    0    0    1    0    0
     34.62   21   12    1   45    1   33    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     39.90   13   32    1   40    0   48    1    1    1    1    0    0    1    1    0    0    0    1    0    0
     10.25   16   18    0   40    0   37    0    0    1    1    0    0    1    0    1    0    0    1    0    0
     15.37   12   33    0   27    0   48    1    1    1    1    0    0    1    0    0    0    1    1    0    0
     19.23   12   29    1   40    2   44    1    0    1    1    0    0    1    0    1    0    0    1    0    0
     13.45   12   42    1   40    0   57    1    1    1    1    0    0    1    0    1    0    0    1    0    0
     27.50   13   20    1   40    1   36    1    0    1    0    1    0    0    0    1    0    0    1    0    0
     10.00   14   18    1   40    1   36    1    0    1    1    0    0    1    0    1    0    0    0    1    0
     13.03   12   31    1   40    0   46    1    1    1    1    0    0    0    0    0    0    1    1    0    0
      7.88   12   40    1    0    0   55    1    1    0    0    0    0    0    0    1    0    0    1    0    0
      8.00    6   14    1   40    0   23    1    1    1    1    0    0    1    1    0    0    0    1    0    0
     16.83   16   13    1   40    0   32    0    1    1    1    0    0    1    0    0    0    1    1    0    0
     13.80   12   36    0    5    0   51    1    1    1    1    0    0    0    0    1    0    0    1    0    0
     10.30   13   56    0   20    0   72    1    1    1    1    1    1    1    0    0    1    0    1    0    0
     11.50   14   28    1   40    2   45    1    0    1    1    0    0    0    0    1    0    0    1    0    0
     12.00   16   29    1   25    0   48    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     35.89   18   21    1   45    2   41    1    1    1    1    0    0    1    0    0    1    0    0    0    1
     28.85   16   34    1   40    0   53    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     16.95   12   35    1   40    0   50    1    0    1    1    0    0    1    0    1    0    0    1    0    0
     17.00   14   29    1   40    0   47    0    1    1    1    0    0    1    0    0    0    1    1    0    0
      8.00   14    3    0   15    0   21    0    1    1    1    0    0    0    0    1    0    0    1    0    0
     40.38   16   17    1   40    1   36    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     20.00   13   26    1   40    2   42    1    1    1    1    0    0    0    0    1    0    0    1    0    0
     19.23   13   17    1   40    0   33    1    1    1    1    0    0    1    1    0    0    0    1    0    0
     10.00   16   32    0   35    2   51    1    1    0    0    0    0    0    0    1    0    0    1    0    0
     35.71   16   16    1   40    1   35    0    1    1    1    0    0    1    1    0    0    0    0    1    0
     39.06   14   18    0   32    1   35    0    1    1    1    0    0    1    0    0    1    0    1    0    0
      9.00   18   43    1   24    0   63    0    1    0    0    0    0    1    0    0    1    0    1    0    0
     13.50   12    7    0   32    0   22    0    1    1    1    0    0    1    0    1    0    0    1    0    0
     31.25   18   22    0   50    0   42    1    1    1    1    0    0    0    1    0    0    0    1    0    0
     19.23   12   21    1   40    4   36    1    0    1    1    0    0    0    0    0    1    0    1    0    0
     29.91   16   33    1   45    0   52    0    1    1    1    0    0    1    0    0    1    0    1    0    0
     13.50   12   23    1   40    1   38    0    0    1    1    0    0    1    0    0    1    0    1    0    0
     15.00   16    6    1   55    0   25    0    1    1    1    0    0    1    0    0    1    0    1    0    0
     32.68   13   24    1   40    0   40    0    0    1    1    0    0    1    0    0    1    0    1    0    0
     29.08   16   12    1   40    0   31    0    1    1    1    0    0    1    1    0    0    0    1    0    0
     27.83   14    6    1   40    1   24    1    0    1    1    0    0    0    0    0    0    1    1    0    0
     14.25   12   46    1   40    0   61    1    0    1    1    0    0    1    0    0    1    0    1    0    0
     38.47   16   47    1   45    0   66    1    0    1    1    0    1    1    0    0    1    0    1    0    0
     18.28   12   13    1   40    2   28    1    0    1    1    0    0    1    0    0    1    0    1    0    0
     20.00   16   34    0   20    1   53    1    1    1    1    0    0    1    0    0    0    1    1    0    0
      9.00   14   19    0   15    2   36    1    1    1    1    0    0    1    1    0    0    0    1    0    0
     12.00   12   65    1   40    0   80    1    0    1    1    0    0    1    0    1    0    0    1    0    0
     12.00   16   13    1   40    1   32    0    1    1    1    0    0    1    1    0    0    0    1    0    0
     25.63   18   21    0   30    2   41    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     22.05   13   12    1   40    1   28    0    1    1    1    0    0    1    0    0    0    1    1    0    0
     10.50   16   37    1   38    0   56    1    1    1    1    0    0    1    0    0    1    0    0    1    0
      6.76    9   20    1   40    1   31    1    0    0    0    0    0    1    0    0    1    0    1    0    0
      6.50   10   63    0   40    3   75    0    1    1    0    0    1    1    0    0    1    0    0    1    0
      9.32   13   34    1   40    0   50    1    1    1    1    0    0    0    0    0    0    1    1    0    0
     10.58   12   46    1   40    0   61    1    1    1    1    0    0    0    1    0    0    0    1    0    0
     24.03   16   42    1   60    0   61    0    0    0    0    0    0    0    1    0    0    0    1    0    0
     18.00   12   27    1   40    3   42    1    0    1    1    0    0    1    0    0    1    0    1    0    0
     18.03   14   16    0   32    2   33    1    1    1    1    0    0    1    0    1    0    0    1    0    0
     39.23   18   43    1   40    0   63    0    1    1    1    0    0    1    0    0    0    1    1    0    0
     18.52   12   21    0   40    0   36    0    1    1    1    0    0    1    0    1    0    0    1    0    0
     24.05   16   24    1   45    1   43    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     28.85   13   27    1   40    1   43    0    0    1    1    0    0    1    0    1    0    0    0    1    0
      9.57   10   11    1   42    2   23    0    0    0    0    0    0    1    0    0    0    1    1    0    0
     14.95   13   33    1   44    1   49    0    0    1    1    0    0    0    0    0    0    1    1    0    0
     15.65   13   39    1   40    0   55    0    0    1    1    0    0    1    0    0    0    1    1    0    0
     25.00   18   20    1   40    2   40    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     27.88   21   15    1   60    2   36    1    0    1    1    0    0    1    0    0    1    0    1    0    0
     15.40   13   32    1   40    2   48    1    0    1    1    0    0    1    0    0    0    1    1    0    0
     19.23   14    4    1   40    0   22    0    0    1    1    0    0    1    0    1    0    0    1    0    0
     38.00   16   33    0   24    1   52    1    1    1    1    0    0    1    0    0    0    1    1    0    0
     15.38   12   35    1   40    0   50    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     28.85   13   48    1    1    0   64    1    0    1    1    0    0    1    0    0    0    1    1    0    0
     15.88   13   17    1   40    2   33    0    1    1    1    0    0    1    0    0    1    0    1    0    0
     25.00   16    9    1   40    1   28    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     11.35   14   38    1   40    0   56    0    1    1    1    0    0    1    0    1    0    0    1    0    0
     15.38   12   51    1   40    0   66    0    1    1    1    0    1    1    1    0    0    0    0    1    0
     30.76   16   19    0   40    2   38    1    1    1    1    0    0    1    0    0    0    1    0    0    1
     18.75   12   29    1   40    0   44    1    0    1    1    0    0    1    0    0    0    1    1    0    0
     72.13   16   28    1   40    0   47    1    1    1    1    0    0    1    0    1    0    0    0    1    0
     13.75   12   32    1   55    0   47    1    0    1    1    0    0    1    0    0    1    0    1    0    0
     24.05   13   30    1   40    2   46    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     17.50   12   39    1   40    0   54    1    0    1    1    0    0    1    0    1    0    0    1    0    0
     43.25   18    8    1   40    0   28    0    1    1    1    0    0    1    0    0    1    0    1    0    0
      9.93   12   32    1   40    0   47    1    1    1    1    0    0    1    0    0    0    1    1    0    0
     24.63   16   38    1   65    0   57    0    0    1    1    0    0    1    0    0    1    0    1    0    0
     36.30   13   44    1   40    0   60    1    1    1    1    0    0    1    1    0    0    0    1    0    0
     30.90   16   35    1   50    0   54    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     11.00   14   15    0   15    1   33    1    1    1    1    0    0    0    1    0    0    0    1    0    0
     12.50   12   29    1   40    0   44    0    1    1    1    0    0    1    1    0    0    0    1    0    0
     28.85   13   39    1   40    0   55    1    0    0    0    0    0    1    0    0    0    1    1    0    0
     10.00   12    9    1   35    0   24    0    0    0    0    0    0    1    0    1    0    0    1    0    0
     25.35   16   22    1   40    2   41    1    1    1    1    0    0    1    0    0    1    0    0    1    0
     12.31   13   23    1   60    0   39    0    1    1    1    0    0    1    0    0    0    1    1    0    0
     21.27   12   38    1   45    0   53    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     17.49   12   30    1   55    0   45    1    0    1    1    0    0    0    0    0    1    0    1    0    0
     23.00   13   37    1   35    0   53    0    1    0    0    0    0    1    1    0    0    0    1    0    0
     36.05   18   37    1   40    0   57    1    0    1    1    0    0    1    0    0    1    0    1    0    0
      9.00   12   27    1   40    1   42    0    1    1    1    0    0    0    1    0    0    0    1    0    0
     27.30   13   31    1   50    0   47    0    1    1    1    0    0    1    0    0    0    1    1    0    0
     21.63   16   24    1   40    1   43    0    1    1    1    0    0    1    1    0    0    0    1    0    0
     17.00   13   19    1   40    2   35    1    1    1    1    0    0    0    1    0    0    0    1    0    0
     14.29   16    4    1   40    0   23    0    0    1    1    1    0    1    0    0    0    1    1    0    0
     35.10   18   35    1   40    0   55    1    0    1    0    0    0    1    1    0    0    0    1    0    0
     16.00   12   24    1   50    1   39    1    0    0    0    0    0    0    0    0    1    0    1    0    0
      7.00   12   14    1   40    2   29    1    1    1    1    0    0    0    0    1    0    0    1    0    0
     21.63   12   34    1   40    0   49    1    1    1    1    0    0    1    0    0    1    0    0    1    0
      9.25   14   39    1   40    0   57    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     15.43   12   18    1   40    1   33    1    1    1    1    0    0    0    1    0    0    0    1    0    0
     21.25   16   36    1   48    0   55    1    1    1    1    0    0    1    0    0    0    1    1    0    0
     34.63   12   37    1   50    0   52    0    1    1    1    0    0    0    1    0    0    0    1    0    0
     10.00   16   17    0    3    4   36    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     15.38   16   38    1   50    1   57    1    1    1    1    0    0    1    0    1    0    0    1    0    0
     45.23   14   42    1   40    0   59    0    1    1    1    0    0    1    0    0    0    1    1    0    0
     12.00   16    9    0   30    0   28    0    1    1    1    0    0    1    0    0    1    0    0    1    0
     10.00   12   35    1   40    3   49    1    0    1    0    1    0    1    0    0    0    1    0    0    1
     14.00   13   10    0   20    0   26    0    1    1    1    0    0    1    1    0    0    0    0    1    0
     31.25   12   40    1   40    0   55    0    0    1    1    0    0    1    0    0    0    1    0    1    0
     50.95   18   22    1   40    2   42    1    0    1    1    0    0    1    0    0    0    1    1    0    0
     37.50   21   36    1   40    0   58    1    0    0    0    0    0    1    1    0    0    0    0    0    1
     15.88   13   44    1   37    0   60    0    1    1    1    0    0    1    0    0    1    0    0    1    0
     23.08   12   27    1   50    2   42    1    0    1    1    0    0    1    0    0    0    1    1    0    0
      8.52    0   44    0   40    0   51    0    0    0    0    0    0    1    0    0    0    1    1    0    0
     10.00   14   37    1   40    0   55    1    1    1    1    0    0    1    0    1    0    0    1    0    0
     18.00   14   37    1   40    0   55    0    0    0    0    0    0    1    0    0    0    1    1    0    0
     31.73   13   19    1   40    0   35    0    0    1    1    0    0    1    0    0    0    1    0    0    1
     20.00   16   10    1   42    2   29    1    1    1    1    0    0    1    0    0    1    0    0    1    0
     28.00   18    7    1   70    0   27    0    0    0    0    0    0    1    0    0    0    1    1    0    0
      7.25    9   16    1   40    3   27    0    1    0    0    0    0    1    0    0    1    0    1    0    0
     14.40   16   17    1   40    2   36    0    1    1    1    0    0    1    0    0    1    0    0    1    0
     21.63   12   22    1   40    0   37    0    1    1    1    0    0    1    0    1    0    0    1    0    0
     24.05   13   29    1   40    0   45    1    1    1    1    0    0    1    0    0    0    1    1    0    0
     21.00   13    9    1   40    1   25    1    0    1    0    0    0    1    0    0    0    1    1    0    0
     24.29   16   28    1   45    0   47    0    1    1    1    0    0    1    0    0    1    0    0    1    0
      6.00   14    6    1   20    3   23    0    0    1    1    0    0    0    1    0    0    0    1    0    0
     12.50   12   16    1   40    0   31    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     19.23   12   15    1   40    1   30    1    0    1    1    0    0    0    0    0    0    1    1    0    0
     15.53   12   27    1   40    0   42    1    1    1    1    0    0    1    0    0    1    0    1    0    0
      7.25   11   12    0   20    1   25    1    1    1    1    0    0    0    0    1    0    0    1    0    0
     35.49   18    9    1   65    0   29    0    0    1    1    0    0    1    1    0    0    0    1    0    0
     19.24   18    8    1   55    0   28    0    1    1    1    0    0    1    0    1    0    0    1    0    0
     22.70   18   29    1   62    0   49    0    0    1    1    0    0    1    0    1    0    0    1    0    0
     30.70   18   25    1   50    0   45    0    1    1    1    0    0    1    0    0    0    1    1    0    0
     10.00   13   13    0   40    4   29    1    1    0    0    0    0    0    0    0    0    1    1    0    0
     72.13   16   11    1   40    0   30    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     72.13   16   22    1   40    4   41    1    0    1    1    0    0    1    0    0    0    1    1    0    0
     19.23   14   44    1   40    0   61    1    1    1    1    0    0    1    0    1    0    0    1    0    0
      9.90   13    9    0   30    0   25    1    1    1    0    0    0    1    0    0    1    0    0    1    0
     15.00    8   43    1   40    0   53    1    0    1    1    0    0    1    0    0    0    1    1    0    0
      6.50   13   57    0   32    0   73    1    1    1    1    1    1    1    0    0    0    1    1    0    0
     28.72   12   14    1   46    0   29    0    0    1    1    0    0    1    0    0    1    0    1    0    0
     34.63   18   19    1   40    1   39    1    0    1    1    0    0    1    1    0    0    0    0    0    1
     12.03   13    9    1   40    0   25    0    0    1    1    0    0    1    0    0    1    0    0    1    0
      9.00   14    8    1   40    1   26    1    0    1    1    0    0    0    0    0    0    1    1    0    0
     30.00   16   16    1   40    0   35    0    1    1    1    0    0    1    0    0    1    0    1    0    0
      3.75   16   31    1   60    0   50    1    0    1    1    0    0    0    0    0    0    1    1    0    0
     16.83   14   10    1   40    0   27    0    1    1    1    0    0    1    0    0    0    1    0    0    1
     12.08   12   24    1   40    5   39    1    0    1    1    0    0    1    0    1    0    0    1    0    0
     43.80   21   33    1   50    1   55    1    0    1    1    0    0    1    0    0    0    1    1    0    0
      8.25   13    7    1   40    0   23    1    1    1    1    0    0    0    0    0    1    0    1    0    0
     19.55   14   32    0   40    0   49    0    1    0    0    0    0    0    0    0    1    0    1    0    0
     21.54   16   19    1   50    3   38    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     14.50   12   34    1   50    1   49    0    1    1    1    0    0    1    1    0    0    0    1    0    0
     10.50    8   37    1   40    1   47    0    0    1    1    0    0    1    0    0    1    0    1    0    0
     11.30   13   21    1   40    2   37    1    1    1    1    0    0    1    0    1    0    0    0    0    1
     35.00   12   51    1   40    0   65    0    0    1    1    0    0    1    0    0    0    1    1    0    0
     19.55   14   28    1   40    2   46    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     10.94   12   10    0   32    2   25    1    1    0    0    0    0    1    0    1    0    0    0    1    0
     13.33   12   50    0   30    1   65    1    0    1    1    0    1    1    1    0    0    0    1    0    0
     18.00   12   21    1   40    0   36    0    0    1    1    0    0    0    0    0    1    0    1    0    0
      9.50   12   10    1   44    0   25    0    0    1    1    0    0    0    0    1    0    0    1    0    0
     18.00   12   24    0    0    1   39    0    1    0    0    0    0    1    1    0    0    0    1    0    0
     15.00   18   17    1   40    2   37    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     13.00   12   15    1   40    0   30    0    0    0    0    0    0    1    0    0    0    1    1    0    0
     19.20   14   39    0   30    0   57    1    1    1    1    0    0    0    0    0    1    0    1    0    0
     11.50   12   21    1   40    2   36    1    0    0    0    0    0    1    1    0    0    0    1    0    0
     36.52   16   30    1   50    0   49    0    0    0    0    0    0    1    0    0    1    0    1    0    0
     10.00   12   39    1   40    0   54    0    1    1    1    0    0    1    0    1    0    0    1    0    0
     20.04   13   30    1   63    0   46    0    0    1    1    0    0    1    0    1    0    0    0    1    0
     24.03   16    4    1   40    0   23    0    0    1    1    0    0    1    1    0    0    0    1    0    0
     31.25   14   35    1   40    0   52    0    0    0    0    0    0    0    0    1    0    0    1    0    0
     13.04   13   15    1   40    2   31    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     16.00   12   44    1   40    0   59    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     31.25   12   44    1   40    0   59    0    0    1    1    0    0    1    0    1    0    0    0    1    0
     16.88   16   36    1   40    0   55    0    1    1    1    0    0    1    1    0    0    0    0    1    0
     29.80   13   42    1   40    0   58    1    0    1    1    0    0    1    0    1    0    0    1    0    0
      7.60   12   47    0    5    0   61    0    1    1    0    0    0    0    1    0    0    0    1    0    0
     11.00   13   35    1   40    1   51    0    1    1    1    0    0    1    1    0    0    0    1    0    0
     16.28   16   35    1   40    0   54    0    1    1    1    0    0    1    0    1    0    0    1    0    0
     17.57   13   50    1   38    0   66    1    0    1    1    0    1    0    1    0    0    0    1    0    0
     24.33   16   18    1   50    0   37    0    1    1    1    0    0    1    1    0    0    0    0    1    0
     16.24   16   36    1   45    0   55    1    0    1    1    0    0    1    0    0    0    1    1    0    0
     22.00   16    9    1   40    0   28    0    0    1    1    0    0    1    0    0    0    1    1    0    0
     25.00   12   32    1   50    0   47    1    0    1    1    0    0    1    0    0    1    0    1    0    0
     20.00   13   22    1   30    4   38    1    0    1    1    0    0    1    0    1    0    0    1    0    0
     43.00   12   29    1   40    0   44    0    0    1    1    0    0    0    0    1    0    0    1    0    0
     40.38   16   39    0   24    0   58    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     11.50   13   17    1   40    2   33    1    0    1    1    0    0    1    1    0    0    0    1    0    0
     19.23   13   42    1   40    0   58    0    0    1    1    0    0    1    0    1    0    0    1    0    0
      7.50   13   44    1   48    0   60    1    0    1    1    0    0    1    0    0    1    0    0    1    0
     19.23   16   19    1   71    0   38    0    1    1    1    0    0    1    0    0    0    1    1    0    0
     21.50   12   35    0   22    2   50    1    1    1    1    0    0    1    1    0    0    0    1    0    0
     26.00   14   28    1   40    1   46    1    1    1    1    0    0    1    0    0    0    1    1    0    0
     16.08   18   36    1   40    0   56    0    0    1    1    0    0    0    0    0    0    1    1    0    0
     14.00   16    7    0   20    0   26    0    0    1    0    1    0    1    0    1    0    0    1    0    0
     23.06   16   33    1   50    0   52    0    1    1    1    0    0    1    0    0    0    1    1    0    0
     13.25   12   20    1   40    0   35    0    0    1    1    0    0    0    0    0    0    1    1    0    0
     61.11   18   22    1   45    0   42    0    1    1    1    0    0    1    1    0    0    0    1    0    0
     11.25   13   10    1   50    4   26    1    1    1    1    0    0    0    0    0    0    1    1    0    0
     16.83   16   35    1   40    0   54    0    0    1    1    0    0    1    0    0    1    0    0    1    0
      8.00   13    5    0   12    0   21    0    0    1    1    0    0    0    0    1    0    0    1    0    0
      8.63   12   36    1   40    0   51    0    1    0    0    0    0    1    0    0    1    0    0    1    0
     18.75   14   14    1   54    0   31    0    1    1    1    0    0    1    0    1    0    0    1    0    0
     30.33   18   34    1   45    1   54    1    0    1    1    0    0    0    0    1    0    0    1    0    0
     40.46   13   32    1   48    0   48    0    0    1    1    0    0    1    0    0    0    1    1    0    0
     27.63   16   42    1   40    0   61    1    1    1    1    0    0    0    0    1    0    0    1    0    0
     11.00   16    3    1   24    0   22    0    1    1    1    0    0    1    0    1    0    0    1    0    0
      7.50   13    6    1   60    0   22    0    0    1    1    1    0    0    0    1    0    0    1    0    0
     17.88   16   15    1   40    2   34    1    1    1    1    0    0    0    0    0    0    1    1    0    0
      8.00   13   27    1   40    0   43    1    0    1    1    0    0    0    1    0    0    0    1    0    0
     18.30   12   33    1   40    0   48    1    0    0    0    0    0    0    0    0    1    0    1    0    0
     28.83   13   34    1   56    0   50    0    0    1    1    0    0    0    0    0    1    0    1    0    0
     13.00   12   28    0   40    0   43    0    0    0    0    0    0    1    0    1    0    0    1    0    0
     25.32   12   35    1   40    0   50    1    0    1    1    0    0    0    0    0    0    1    1    0    0
     18.90   12   38    1   40    0   53    1    0    1    1    0    0    0    1    0    0    0    1    0    0
     17.86   12   45    1   42    0   60    0    0    1    1    0    0    1    0    0    1    0    1    0    0
      9.26   12   43    1   35    0   58    1    1    1    1    0    0    1    0    0    1    0    1    0    0
     18.49   12   39    1   45    1   54    1    0    1    1    0    0    0    1    0    0    0    1    0    0
     14.43   12   26    1   40    0   41    0    1    1    1    0    0    1    0    0    0    1    1    0    0
     24.05   18   30    1   40    0   50    0    1    1    1    0    0    1    0    0    1    0    1    0    0
      6.87   16    9    0   30    0   28    0    1    1    1    0    0    1    0    0    0    1    1    0    0
     19.24   18   24    1   50    0   44    0    0    1    1    0    0    1    0    0    1    0    1    0    0
     24.05   18   10    1   40    0   30    1    1    1    1    0    0    1    1    0    0    0    1    0    0
     20.09   16    9    1   45    3   28    1    0    1    1    0    0    0    0    0    0    1    1    0    0
     26.00   12   53    1   60    0   68    0    0    1    1    0    0    1    1    0    0    0    1    0    0
     21.15   16   14    1   40    0   33    0    0    1    1    0    0    1    0    0    1    0    1    0    0
