       23  ChiSea-water         0         0         1         0         0         0         1       22.5        .59  
       23  ChiSea-oil           0         0         0         1         1         0         1       22.5        .59  
       24  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       24  Skist-oil            0         1         0         0         1         0         0       22.5        .79  
       24  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       24  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       25  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       25  Skist-oil            0         1         0         0         1         0         0       22.5        .79  
       25  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       25  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       26  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       26  Skist-oil            0         1         0         0         1         0         0       22.5        .79  
       26  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       26  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       27  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       27  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       27  ChiSea-water         0         0         1         0         0         0         1       22.5        .53  
       27  ChiSea-oil           0         0         0         1         1         0         1       22.5        .53  
       28  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       28  Skist-oil            0         1         0         0         1         0         0       22.5        .79  
       28  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       28  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       29  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       29  Skist-oil            0         1         0         0         1         0         0       22.5        .79  
       29  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       29  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       30  Skist-water          1         0         0         0         0         0         1       22.5        .67  
       30  Skist-oil            0         1         0         0         0         0         1       22.5        .67  
       30  ChiSea-water         0         0         1         0         1         0         0       22.5        .67  
       30  ChiSea-oil           0         0         0         1         0         0         0       22.5        .67  
       31  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       31  Skist-oil            0         1         0         0         1         0         0       22.5        .79  
       31  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       31  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       32  Skist-water          1         0         0         0         0         0         1       22.5        .79  
       32  Skist-oil            0         1         0         0         1         0         1       22.5        .79  
       32  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       32  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       33  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       33  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       33  ChiSea-water         0         0         1         0         0         0         1       22.5        .55  
       33  ChiSea-oil           0         0         0         1         1         0         1       22.5        .55  
       34  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       34  Skist-oil            0         1         0         0         1         0         0       22.5        .79  
       34  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       34  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       35  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       35  Skist-oil            0         1         0         0         1         0         0       22.5        .79  
       35  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       35  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       36  Skist-water          1         0         0         0         1         0         1       22.5        .59  
       36  Skist-oil            0         1         0         0         0         0         1       22.5        .59  
       36  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       36  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       37  Skist-water          1         0         0         0         1         0         0       22.5        .79  
       37  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       37  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       37  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       38  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       38  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       38  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       38  ChiSea-oil           0         0         0         1         1         0         0       22.5        .79  
       39  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       39  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       39  ChiSea-water         0         0         1         0         0         0         1       22.5        .47  
       39  ChiSea-oil           0         0         0         1         1         0         1       22.5        .47  
       40  Skist-water          1         0         0         0         1         1         1       22.5        .79  
       40  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       40  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       40  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       41  Skist-water          1         0         0         0         1         0         0       22.5        .55  
       41  Skist-oil            0         1         0         0         0         0         0       22.5        .55  
       41  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       41  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       42  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       42  Skist-oil            0         1         0         0         1         0         0       22.5        .79  
       42  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       42  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       43  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       43  Skist-oil            0         1         0         0         1         0         0       22.5        .79  
       43  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       43  ChiSea-oil           0         0         0         1         0         0         0       22.5        .59  
       44  Skist-water          1         0         0         0         0         0         1       22.5        .49  
       44  Skist-oil            0         1         0         0         1         0         1       22.5        .49  
       44  ChiSea-water         0         0         1         0         0         0         0       22.5        .59  
       44  ChiSea-oil           0         0         0         1         0         0         0       22.5        .59  
       45  Skist-water          1         0         0         0         0         0         0       22.5        .59  
       45  Skist-oil            0         1         0         0         0         0         0       22.5        .59  
       45  ChiSea-water         0         0         1         0         1         0         0       22.5        .59  
       45  ChiSea-oil           0         0         0         1         0         0         0       22.5        .59  
       46  Skist-water          1         0         0         0         1         1         1       37.5        .59  
       46  Skist-oil            0         1         0         0         0         1         1       37.5        .59  
       46  ChiSea-water         0         0         1         0         0         0         0       37.5        .59  
       46  ChiSea-oil           0         0         0         1         0         0         0       37.5        .59  
       47  Skist-water          1         0         0         0         1         0         1       37.5        .55  
       47  Skist-oil            0         1         0         0         0         0         1       37.5        .55  
       47  ChiSea-water         0         0         1         0         0         0         0       37.5        .79  
       47  ChiSea-oil           0         0         0         1         0         0         0       37.5        .79  
       48  Skist-water          1         0         0         0         0         0         0       37.5        .79  
       48  Skist-oil            0         1         0         0         0         0         0       37.5        .79  
       48  ChiSea-water         0         0         1         0         1         1         1       37.5        .59  
       48  ChiSea-oil           0         0         0         1         0         1         1       37.5        .59  
       49  Skist-water          1         0         0         0         1         0         1       37.5        .59  
       49  Skist-oil            0         1         0         0         0         0         1       37.5        .59  
       49  ChiSea-water         0         0         1         0         0         0         0       37.5        .79  
       49  ChiSea-oil           0         0         0         1         0         0         0       37.5        .79  
       50  Skist-water          1         0         0         0         0         0         0       37.5        .79  
       50  Skist-oil            0         1         0         0         0         0         0       37.5        .79  
       50  ChiSea-water         0         0         1         0         1         1         1       37.5        .53  
       50  ChiSea-oil           0         0         0         1         0         1         1       37.5        .53  
       51  Skist-water          1         0         0         0         1         0         0       37.5        .79  
       51  Skist-oil            0         1         0         0         0         0         0       37.5        .79  
       51  ChiSea-water         0         0         1         0         0         0         0       37.5        .79  
       51  ChiSea-oil           0         0         0         1         0         0         0       37.5        .79  
       52  Skist-water          1         0         0         0         0         0         0       37.5        .79  
       52  Skist-oil            0         1         0         0         0         0         0       37.5        .79  
       52  ChiSea-water         0         0         1         0         1         1         1       37.5        .54  
       52  ChiSea-oil           0         0         0         1         0         1         1       37.5        .54  
       53  Skist-water          1         0         0         0         1         0         1       37.5         .5  
       53  Skist-oil            0         1         0         0         0         0         1       37.5         .5  
       53  ChiSea-water         0         0         1         0         0         0         0       37.5         .5  
       53  ChiSea-oil           0         0         0         1         0         0         0       37.5        .79  
       54  Skist-water          1         0         0         0         1         0         1       42.5        .56  
       54  Skist-oil            0         1         0         0         0         0         1       42.5        .56  
       54  ChiSea-water         0         0         1         0         0         0         0       42.5        .79  
       54  ChiSea-oil           0         0         0         1         0         0         0       42.5        .79  
       55  Skist-water          1         0         0         0         1         0         1       42.5        .54  
       55  Skist-oil            0         1         0         0         0         0         1       42.5        .54  
       55  ChiSea-water         0         0         1         0         0         0         0       42.5        .79  
       55  ChiSea-oil           0         0         0         1         0         0         0       42.5        .79  
       56  Skist-water          1         0         0         0         1         0         0       42.5        .68  
       56  Skist-oil            0         1         0         0         0         0         0       42.5        .68  
       56  ChiSea-water         0         0         1         0         0         0         0       42.5        .68  
       56  ChiSea-oil           0         0         0         1         0         0         0       42.5        .68  
       57  Skist-water          1         0         0         0         1         0         1       42.5        .58  
       57  Skist-oil            0         1         0         0         0         0         1       42.5        .58  
       57  ChiSea-water         0         0         1         0         0         0         0       42.5        .68  
       57  ChiSea-oil           0         0         0         1         0         0         0       42.5        .68  
       58  Skist-water          1         0         0         0         1         0         1       42.5        .68  
       58  Skist-oil            0         1         0         0         0         0         1       42.5        .68  
       58  ChiSea-water         0         0         1         0         0         1         0       42.5        .68  
       58  ChiSea-oil           0         0         0         1         0         0         0       42.5        .68  
       59  Skist-water          1         0         0         0         1         0         1       42.5        .55  
       59  Skist-oil            0         1         0         0         0         0         1       42.5        .55  
       59  ChiSea-water         0         0         1         0         0         0         0       42.5        .68  
       59  ChiSea-oil           0         0         0         1         0         0         0       42.5        .68  
       60  Skist-water          1         0         0         0         1         0         0       42.5        .59  
       60  Skist-oil            0         1         0         0         0         0         0       42.5        .59  
       60  ChiSea-water         0         0         1         0         0         0         0       42.5        .59  
       60  ChiSea-oil           0         0         0         1         0         0         0       42.5        .59  
       61  Skist-water          1         0         0         0         1         0         0       42.5        .59  
       61  Skist-oil            0         1         0         0         0         0         0       42.5        .59  
       61  ChiSea-water         0         0         1         0         0         0         0       42.5        .59  
       61  ChiSea-oil           0         0         0         1         0         0         0       42.5        .59  
       62  Skist-water          1         0         0         0         1         0         0       42.5        .59  
       62  Skist-oil            0         1         0         0         0         0         0       42.5        .59  
       62  ChiSea-water         0         0         1         0         0         0         0       42.5        .59  
       62  ChiSea-oil           0         0         0         1         0         0         0       42.5        .59  
       63  Skist-water          1         0         0         0         0         0         0       42.5        .59  
       63  Skist-oil            0         1         0         0         0         0         0       42.5        .59  
       63  ChiSea-water         0         0         1         0         1         0         1       42.5        .48  
       63  ChiSea-oil           0         0         0         1         0         0         1       42.5        .48  
       64  Skist-water          1         0         0         0         1         0         1       42.5        .49  
       64  Skist-oil            0         1         0         0         0         0         1       42.5        .49  
       64  ChiSea-water         0         0         1         0         0         0         0       42.5        .59  
       64  ChiSea-oil           0         0         0         1         0         0         0       42.5        .59  
       65  Skist-water          1         0         0         0         0         0         0          7        .79  
       65  Skist-oil            0         1         0         0         1         0         0          7        .79  
       65  ChiSea-water         0         0         1         0         0         0         0          7        .79  
       65  ChiSea-oil           0         0         0         1         0         0         0          7        .79  
       66  Skist-water          1         0         0         0         0         0         0          7        .56  
       66  Skist-oil            0         1         0         0         1         0         0          7        .56  
       66  ChiSea-water         0         0         1         0         0         0         0          7        .79  
       66  ChiSea-oil           0         0         0         1         0         0         0          7        .79  
       67  Skist-water          1         0         0         0         1         0         1          7        .58  
       67  Skist-oil            0         1         0         0         0         0         1          7        .58  
       67  ChiSea-water         0         0         1         0         0         0         0          7        .79  
       67  ChiSea-oil           0         0         0         1         0         0         0          7        .79  
       68  Skist-water          1         0         0         0         0         0         0          7        .79  
       68  Skist-oil            0         1         0         0         0         0         0          7        .79  
       68  ChiSea-water         0         0         1         0         1         1         1          7        .58  
       68  ChiSea-oil           0         0         0         1         0         1         1          7        .58  
       69  Skist-water          1         0         0         0         0         0         0          7        .55  
       69  Skist-oil            0         1         0         0         1         0         0          7        .55  
       69  ChiSea-water         0         0         1         0         0         0         0          7        .79  
       69  ChiSea-oil           0         0         0         1         0         0         0          7        .79  
       70  Skist-water          1         0         0         0         0         0         0          7        .79  
       70  Skist-oil            0         1         0         0         0         0         0          7        .79  
       70  ChiSea-water         0         0         1         0         1         1         0          7        .79  
       70  ChiSea-oil           0         0         0         1         0         0         0          7        .79  
       71  Skist-water          1         0         0         0         0         0         0          7        .79  
       71  Skist-oil            0         1         0         0         1         0         0          7        .79  
       71  ChiSea-water         0         0         1         0         0         0         0          7        .79  
       71  ChiSea-oil           0         0         0         1         0         0         0          7        .79  
       72  Skist-water          1         0         0         0         0         0         1          7        .59  
       72  Skist-oil            0         1         0         0         1         0         1          7        .59  
       72  ChiSea-water         0         0         1         0         0         0         0          7        .79  
       72  ChiSea-oil           0         0         0         1         0         0         0          7        .79  
       73  Skist-water          1         0         0         0         1         0         1          7        .55  
       73  Skist-oil            0         1         0         0         0         1         1          7        .55  
       73  ChiSea-water         0         0         1         0         0         0         0          7        .79  
       73  ChiSea-oil           0         0         0         1         0         0         0          7        .79  
       74  Skist-water          1         0         0         0         0         0         1          7        .49  
       74  Skist-oil            0         1         0         0         1         0         1          7        .49  
       74  ChiSea-water         0         0         1         0         0         0         0          7        .59  
       74  ChiSea-oil           0         0         0         1         0         0         0          7        .59  
       75  Skist-water          1         0         0         0         0         0         0          7        .49  
       75  Skist-oil            0         1         0         0         1         0         1          7        .49  
       75  ChiSea-water         0         0         1         0         0         0         0          7        .59  
       75  ChiSea-oil           0         0         0         1         0         0         0          7        .59  
       76  Skist-water          1         0         0         0         0         0         0          7        .49  
       76  Skist-oil            0         1         0         0         1         0         0          7        .49  
       76  ChiSea-water         0         0         1         0         0         0         0          7        .59  
       76  ChiSea-oil           0         0         0         1         0         0         0          7        .59  
       77  Skist-water          1         0         0         0         0         0         0          7        .59  
       77  Skist-oil            0         1         0         0         0         0         0          7        .49  
       77  ChiSea-water         0         0         1         0         1         0         1          7        .49  
       77  ChiSea-oil           0         0         0         1         0         0         1          7        .49  
       78  Skist-water          1         0         0         0         1         0         0       22.5        .79  
       78  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       78  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       78  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       79  Skist-water          1         0         0         0         0         0         0       22.5        .79  
       79  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       79  ChiSea-water         0         0         1         0         1         0         0       22.5        .59  
       79  ChiSea-oil           0         0         0         1         0         0         0       22.5        .59  
       80  Skist-water          1         0         0         0         0         1         0       22.5        .59  
       80  Skist-oil            0         1         0         0         1         1         0       22.5        .59  
       80  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       80  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       81  Skist-water          1         0         0         0         1         1         1       22.5        .59  
       81  Skist-oil            0         1         0         0         0         1         1       22.5        .59  
       81  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       81  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       82  Skist-water          1         0         0         0         1         0         0       22.5        .79  
       82  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       82  ChiSea-water         0         0         1         0         0         1         1       22.5        .79  
       82  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       83  Skist-water          1         0         0         0         1         0         0       22.5        .79  
       83  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       83  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       83  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       84  Skist-water          1         0         0         0         1         0         0       22.5        .79  
       84  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       84  ChiSea-water         0         0         1         0         0         0         0       22.5        .79  
       84  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       85  Skist-water          1         0         0         0         0         0         0       22.5        .69  
       85  Skist-oil            0         1         0         0         0         0         0       22.5        .69  
       85  ChiSea-water         0         0         1         0         1         1         0       22.5        .69  
       85  ChiSea-oil           0         0         0         1         0         1         0       22.5        .69  
       86  Skist-water          1         0         0         0         1         0         0       22.5        .55  
       86  Skist-oil            0         1         0         0         0         0         0       22.5        .55  
       86  ChiSea-water         0         0         1         0         0         0         0       22.5        .68  
       86  ChiSea-oil           0         0         0         1         0         0         0       22.5        .68  
       87  Skist-water          1         0         0         0         0         0         0       22.5        .68  
       87  Skist-oil            0         1         0         0         1         0         0       22.5        .68  
       87  ChiSea-water         0         0         1         0         0         0         1       22.5        .68  
       87  ChiSea-oil           0         0         0         1         0         0         0       22.5        .68  
       88  Skist-water          1         0         0         0         0         0         1       22.5        .79  
       88  Skist-oil            0         1         0         0         0         0         0       22.5        .79  
       88  ChiSea-water         0         0         1         0         1         0         0       22.5        .79  
       88  ChiSea-oil           0         0         0         1         0         0         0       22.5        .79  
       89  Skist-water          1         0         0         0         1         0         0       22.5        .45  
       89  Skist-oil            0         1         0         0         0         0         0       22.5        .59  
       89  ChiSea-water         0         0         1         0         0         0         0       22.5        .59  
       89  ChiSea-oil           0         0         0         1         0         0         0       22.5        .44  
       90  Skist-water          1         0         0         0         1         0         0       22.5        .49  
       90  Skist-oil            0         1         0         0         0         0         0       22.5        .49  
       90  ChiSea-water         0         0         1         0         0         0         0       22.5        .59  
       90  ChiSea-oil           0         0         0         1         0         0         0       22.5        .59  
       91  Skist-water          1         0         0         0         0         0         0       32.5        .79  
       91  Skist-oil            0         1         0         0         0         0         0       32.5        .79  
       91  ChiSea-water         0         0         1         0         1         0         0       32.5        .79  
       91  ChiSea-oil           0         0         0         1         0         0         0       32.5        .79  
       92  Skist-water          1         0         0         0         1         0         0       32.5        .56  
       92  Skist-oil            0         1         0         0         0         0         0       32.5        .56  
       92  ChiSea-water         0         0         1         0         0         0         1       32.5        .79  
       92  ChiSea-oil           0         0         0         1         0         0         0       32.5        .79  
       93  Skist-water          1         0         0         0         0         0         0       32.5        .69  
       93  Skist-oil            0         1         0         0         0         0         0       32.5        .69  
       93  ChiSea-water         0         0         1         0         1         1         0       32.5        .69  
       93  ChiSea-oil           0         0         0         1         0         1         0       32.5        .69  
       94  Skist-water          1         0         0         0         1         0         1       32.5        .56  
       94  Skist-oil            0         1         0         0         0         0         1       32.5        .56  
       94  ChiSea-water         0         0         1         0         0         0         0       32.5        .79  
       94  ChiSea-oil           0         0         0         1         0         0         0       32.5        .79  
       95  Skist-water          1         0         0         0         0         0         0       32.5        .79  
       95  Skist-oil            0         1         0         0         0         0         0       32.5        .79  
       95  ChiSea-water         0         0         1         0         1         0         0       32.5        .58  
