Date,Open,High,Low,Close,Volume,Adj Close
2011-05-17,5923.70,5942.80,5861.00,5861.00,756848800,5861.00
2011-05-16,5925.90,5936.20,5862.20,5923.70,686694200,5923.70
2011-05-13,5945.00,6001.30,5919.90,5925.90,705255000,5925.90
2011-05-12,5976.00,5976.40,5882.40,5945.00,868796400,5945.00
2011-05-11,6018.90,6040.20,5965.30,5976.00,823139400,5976.00
2011-05-10,5942.70,6023.10,5940.10,6018.90,835132600,6018.90
2011-05-09,5976.80,5999.90,5922.20,5942.70,803357200,5942.70
2011-05-06,5920.00,5984.90,5871.60,5976.80,1162112100,5976.80
2011-05-05,5984.10,6009.10,5912.60,5920.00,1597409700,5920.00
2011-05-04,6082.90,6083.80,5972.80,5984.10,1002877000,5984.10
2011-05-03,6069.90,6103.70,6050.70,6082.90,809722200,6082.90
2011-04-28,6068.20,6091.80,6051.00,6069.90,741068000,6069.90
2011-04-27,6069.40,6089.40,6045.90,6068.20,707283800,6068.20
2011-04-26,6018.30,6070.60,6007.00,6069.40,553639200,6069.40
2011-04-21,6022.30,6049.40,6005.80,6018.30,739317000,6018.30
2011-04-20,5896.90,6033.80,5896.90,6022.30,706493200,6022.30
2011-04-19,5870.10,5922.20,5870.10,5896.90,625044000,5896.90
2011-04-18,5996.00,5997.50,5858.30,5870.10,872742400,5870.10
2011-04-15,5963.80,5996.80,5963.50,5996.00,771907000,5996.00
2011-04-14,6010.40,6010.50,5943.80,5963.80,667918200,5963.80
2011-04-13,5964.50,6043.40,5964.50,6010.40,700979400,6010.40
2011-04-12,6053.40,6053.60,5958.30,5964.50,759468000,5964.50
2011-04-11,6055.80,6070.80,6044.50,6053.40,659854800,6053.40
2011-04-08,6007.40,6066.40,6007.40,6055.80,607115400,6055.80
2011-04-07,6041.10,6053.10,6007.40,6007.40,710450000,6007.40
2011-04-06,6007.10,6056.40,6007.10,6041.10,810707000,6041.10
2011-04-05,6017.00,6026.30,5989.00,6007.10,714605800,6007.10
2011-04-04,6009.90,6035.10,5987.70,6017.00,683415000,6017.00
2011-04-01,5908.80,6014.80,5908.80,6009.90,921016600,6009.90
2011-03-31,5948.30,5972.80,5908.80,5908.80,1034424900,5908.80
2011-03-30,5932.20,5971.00,5932.20,5948.30,872031000,5948.30
2011-03-29,5904.50,5932.70,5879.90,5932.20,669497200,5932.20
2011-03-28,5900.80,5923.00,5900.60,5904.50,526577800,5904.50
2011-03-25,5880.90,5918.70,5878.20,5900.80,664221800,5900.80
2011-03-24,5795.90,5888.70,5780.40,5880.90,828355800,5880.90
2011-03-23,5762.70,5802.40,5731.40,5795.90,910207800,5795.90
2011-03-22,5786.10,5813.80,5742.60,5762.70,686659000,5762.70
2011-03-21,5718.10,5798.80,5718.10,5786.10,764087000,5786.10
2011-03-18,5696.10,5758.20,5696.10,5718.10,1379471500,5718.10
2011-03-17,5598.20,5707.70,5598.20,5696.10,931850400,5696.10
2011-03-16,5695.30,5720.90,5598.20,5598.20,1124024200,5598.20
2011-03-15,5775.20,5775.20,5591.60,5695.30,1270314900,5695.30
2011-03-14,5828.70,5842.00,5769.00,5775.20,830598200,5775.20
2011-03-11,5845.30,5845.30,5796.40,5828.70,777919800,5828.70
2011-03-10,5937.30,5937.30,5833.20,5845.30,950808400,5845.30
2011-03-09,5974.80,5979.30,5922.70,5937.30,744541000,5937.30
2011-03-08,5973.80,5999.90,5911.00,5974.80,813285600,5974.80
2011-03-07,5990.40,6043.10,5967.70,5973.80,651065400,5973.80
2011-03-04,6005.10,6052.10,5983.20,5990.40,729247600,5990.40
2011-03-03,5914.90,6017.10,5914.90,6005.10,811030200,6005.10
2011-03-02,5935.80,5941.80,5865.90,5914.90,891083600,5914.90
2011-03-01,5994.00,6040.40,5927.40,5935.80,898036600,5935.80
2011-02-28,6001.20,6022.30,5963.60,5994.00,956595600,5994.00
2011-02-25,5920.00,6011.50,5920.00,6001.20,836550200,6001.20
2011-02-24,5923.50,5936.70,5861.00,5920.00,939695000,5920.00
2011-02-23,5996.80,5996.80,5915.50,5923.50,897134800,5923.50
2011-02-22,6014.80,6028.60,5926.50,5996.80,769147400,5996.80
2011-02-21,6083.00,6105.80,6013.10,6014.80,629790600,6014.80
2011-02-18,6087.40,6096.80,6048.80,6083.00,802223000,6083.00
2011-02-17,6085.30,6101.40,6066.70,6087.40,1022169000,6087.40
2011-02-16,6037.10,6095.80,6033.50,6085.30,859535200,6085.30
2011-02-15,6060.10,6072.10,6023.80,6037.10,875930200,6037.10
2011-02-14,6062.90,6091.50,6042.10,6060.10,636741400,6060.10
2011-02-11,6020.00,6071.40,5973.40,6062.90,822822600,6062.90
2011-02-10,6052.30,6052.30,5986.50,6020.00,821798000,6020.00
2011-02-09,6091.30,6091.30,6049.50,6052.30,923601800,6052.30
2011-02-08,6051.00,6091.30,6032.90,6091.30,859550000,6091.30
2011-02-07,5997.40,6054.10,5996.60,6051.00,694875000,6051.00
2011-02-04,5983.30,6023.40,5983.30,5997.40,763863200,5997.40
2011-02-03,6000.10,6000.30,5951.80,5983.30,1036255400,5983.30
2011-02-02,5957.80,6020.50,5957.80,6000.10,878318200,6000.10
2011-02-01,5862.90,5963.70,5862.90,5957.80,966826600,5957.80
2011-01-31,5881.40,5881.70,5815.40,5862.90,931414800,5862.90
2011-01-28,5965.10,5965.80,5877.90,5881.40,968312000,5881.40
2011-01-27,5969.20,5997.30,5950.70,5965.10,820596400,5965.10
2011-01-26,5917.70,6003.30,5917.70,5969.20,880021200,5969.20
2011-01-25,5943.90,5964.70,5904.30,5917.70,1034224400,5917.70
2011-01-24,5896.30,5960.50,5887.60,5943.90,920210800,5943.90
2011-01-21,5867.90,5939.30,5867.90,5896.30,1161650500,5896.30
2011-01-20,5976.70,5977.50,5867.30,5867.90,999116400,5867.90
2011-01-19,6056.40,6077.10,5974.80,5976.70,882393000,5976.70
2011-01-18,5985.70,6065.70,5985.50,6056.40,871181000,6056.40
2011-01-17,6002.10,6013.40,5975.60,5985.70,599575200,5985.70
2011-01-14,6023.90,6031.70,5948.50,6002.10,852945600,6002.10
2011-01-13,6050.70,6055.50,6005.50,6023.90,922876000,6023.90
2011-01-12,6014.00,6050.70,6013.90,6050.70,1026864100,6050.70
2011-01-11,5956.30,6035.90,5956.30,6014.00,862039200,6014.00
2011-01-10,5984.30,5984.30,5939.90,5956.30,662791000,5956.30
2011-01-07,6019.50,6023.70,5973.40,5984.30,780985000,5984.30
2011-01-06,6043.90,6090.50,6004.60,6019.50,843815800,6019.50
2011-01-05,6013.90,6043.90,5964.40,6043.90,887010400,6043.90
2011-01-04,5899.90,6049.50,5899.90,6013.90,950390600,6013.90
2010-12-31,5971.00,5985.70,5899.90,5899.90,197447000,5899.90
2010-12-30,5996.40,6009.80,5969.70,5971.00,252316600,5971.00
2010-12-29,6008.90,6021.50,5977.00,5996.40,329122200,5996.40
2010-12-24,5996.10,6008.90,5978.20,6008.90,66767000,6008.90
2010-12-23,5983.50,6000.50,5982.20,5996.10,314131600,5996.10
2010-12-22,5951.80,5991.90,5936.30,5983.50,527260000,5983.50
2010-12-21,5891.60,5953.90,5891.10,5951.80,541859600,5951.80
2010-12-20,5871.80,5913.80,5865.50,5891.60,536148400,5891.60
2010-12-17,5881.10,5902.50,5857.30,5871.80,1431434200,5871.80
2010-12-16,5882.20,5907.10,5862.90,5881.10,636310600,5881.10
2010-12-15,5891.20,5898.00,5858.10,5882.20,781046600,5882.20
2010-12-14,5860.80,5891.20,5847.10,5891.20,665299200,5891.20
2010-12-13,5813.00,5873.70,5812.90,5860.80,562916600,5860.80
2010-12-10,5808.00,5827.60,5794.50,5813.00,620763200,5813.00
2010-12-09,5794.50,5838.00,5794.50,5808.00,910975200,5808.00
2010-12-08,5808.50,5826.60,5774.30,5794.50,795733800,5794.50
2010-12-07,5770.30,5850.40,5769.70,5808.50,915796600,5808.50
2010-12-06,5745.30,5785.70,5728.50,5770.30,761310200,5770.30
2010-12-03,5767.60,5784.30,5720.20,5745.30,758341000,5745.30
2010-12-02,5642.50,5770.90,5642.50,5767.60,1071115600,5767.60
2010-12-01,5528.30,5656.20,5528.30,5642.50,1142732300,5642.50
2010-11-30,5551.00,5597.00,5519.20,5528.30,1312214200,5528.30
2010-11-29,5668.70,5722.70,5551.00,5551.00,1016585900,5551.00
2010-11-26,5698.90,5699.00,5599.30,5668.70,862384200,5668.70
2010-11-25,5657.10,5707.90,5654.70,5698.90,556473400,5698.90
2010-11-24,5581.30,5671.90,5573.30,5657.10,907509800,5657.10
2010-11-23,5680.80,5681.10,5581.30,5581.30,1029608700,5581.30
2010-11-22,5732.80,5783.10,5668.50,5680.80,774612600,5680.80
2010-11-19,5768.70,5774.10,5684.50,5732.80,732494000,5732.80
2010-11-18,5692.60,5783.00,5692.60,5768.70,729396100,5768.70
2010-11-17,5681.90,5704.40,5659.60,5692.60,761486000,5692.60
2010-11-16,5820.40,5820.40,5680.90,5681.90,871717100,5681.90
2010-11-15,5796.90,5832.90,5755.70,5820.40,620872800,5820.40
2010-11-12,5815.20,5831.80,5711.70,5796.90,986021400,5796.90
2010-11-11,5816.90,5846.50,5792.60,5815.20,1091041600,5815.20
2010-11-10,5875.20,5877.00,5796.20,5816.90,942150400,5816.90
2010-11-09,5850.00,5902.10,5847.40,5875.20,951025300,5875.20
2010-11-08,5875.40,5881.00,5841.30,5850.00,772608500,5850.00
2010-11-05,5862.80,5899.40,5834.00,5875.40,1106801300,5875.40
2010-11-04,5749.00,5876.00,5749.00,5862.80,1079789800,5862.80
2010-11-03,5757.40,5773.70,5730.50,5749.00,825699200,5749.00
2010-11-02,5694.60,5771.60,5690.40,5757.40,805488100,5757.40
2010-11-01,5675.20,5733.00,5667.40,5694.60,641818600,5694.60
2010-10-29,5677.90,5699.20,5647.00,5675.20,836504100,5675.20
2010-10-28,5646.00,5711.80,5646.00,5677.90,767340900,5677.90
2010-10-27,5707.30,5707.30,5630.90,5646.00,787759800,5646.00
2010-10-26,5752.00,5754.20,5677.20,5707.30,812461700,5707.30
2010-10-25,5741.40,5794.30,5741.40,5752.00,772475800,5752.00
2010-10-22,5757.90,5758.00,5724.30,5741.40,657950400,5741.40
2010-10-21,5728.90,5786.70,5698.00,5757.90,1023807800,5757.90
2010-10-20,5703.90,5730.00,5680.40,5728.90,671501700,5728.90
2010-10-19,5742.50,5761.90,5690.60,5703.90,777975700,5703.90
2010-10-18,5703.40,5748.80,5670.10,5742.50,610917500,5742.50
2010-10-15,5727.20,5743.90,5666.00,5703.40,996353300,5703.40
2010-10-14,5747.40,5770.90,5712.90,5727.20,1130424900,5727.20
2010-10-13,5661.60,5760.50,5661.60,5747.40,973403200,5747.40
2010-10-12,5672.40,5677.00,5597.50,5661.60,637397300,5661.60
2010-10-11,5657.60,5686.00,5655.70,5672.40,475637800,5672.40
2010-10-08,5662.10,5663.70,5606.60,5657.60,1047049600,5657.60
2010-10-07,5681.40,5707.30,5650.80,5662.10,947272500,5662.10
2010-10-06,5635.80,5695.50,5635.80,5681.40,756640300,5681.40
2010-10-05,5556.00,5646.10,5550.60,5635.80,830151700,5635.80
2010-10-04,5592.90,5601.20,5550.80,5556.00,604252000,5556.00
2010-10-01,5548.60,5615.10,5547.50,5592.90,823630600,5592.90
2010-09-30,5569.30,5650.30,5539.10,5548.60,1012633500,5548.60
2010-09-29,5578.40,5624.50,5544.70,5569.30,799992300,5569.30
2010-09-28,5573.40,5582.00,5506.10,5578.40,854163100,5578.40
2010-09-27,5598.50,5615.80,5569.90,5573.40,600635500,5573.40
2010-09-24,5547.10,5612.50,5516.50,5598.50,818644600,5598.50
2010-09-23,5551.90,5588.80,5471.70,5547.10,795945400,5547.10
2010-09-22,5576.20,5597.50,5516.90,5551.90,783222500,5551.90
2010-09-21,5602.50,5635.70,5576.20,5576.20,731451500,5576.20
2010-09-20,5508.50,5607.30,5508.50,5602.50,677945600,5602.50
2010-09-17,5540.10,5612.90,5508.50,5508.50,1391565400,5508.50
2010-09-16,5555.60,5564.50,5534.00,5540.10,700780000,5540.10
2010-09-15,5567.40,5578.70,5536.00,5555.60,764665700,5555.60
2010-09-14,5565.50,5582.50,5541.50,5567.40,739105900,5567.40
2010-09-13,5501.60,5571.40,5501.60,5565.50,882318700,5565.50
2010-09-10,5494.20,5511.50,5475.90,5501.60,792428200,5501.60
2010-09-09,5429.70,5505.70,5412.50,5494.20,936215700,5494.20
2010-09-08,5407.80,5445.60,5361.40,5429.70,882273300,5429.70
2010-09-07,5439.20,5439.20,5381.10,5407.80,700129000,5407.80
2010-09-06,5428.10,5459.40,5428.10,5439.20,483459700,5439.20
2010-09-03,5371.00,5454.00,5371.00,5428.10,733985100,5428.10
2010-09-02,5366.40,5383.70,5347.00,5371.00,837828900,5371.00
2010-09-01,5225.20,5366.40,5225.20,5366.40,990584100,5366.40
2010-08-31,5201.60,5225.20,5129.70,5225.20,1162231000,5225.20
2010-08-27,5155.80,5211.60,5121.00,5201.60,791736400,5201.60
2010-08-26,5109.40,5167.80,5109.40,5155.80,699881100,5155.80
2010-08-25,5156.00,5168.50,5070.90,5109.40,852400700,5109.40
2010-08-24,5234.80,5234.80,5109.90,5156.00,863419500,5156.00
2010-08-23,5195.30,5268.40,5186.90,5234.80,582331100,5234.80
2010-08-20,5211.30,5233.00,5160.40,5195.30,808699200,5195.30
2010-08-19,5302.90,5336.40,5205.60,5211.30,825504400,5211.30
2010-08-18,5350.50,5350.50,5296.90,5302.90,653683300,5302.90
2010-08-17,5276.10,5351.50,5276.10,5350.50,722264700,5350.50
2010-08-16,5275.40,5304.60,5228.60,5276.10,602793700,5276.10
2010-08-13,5266.10,5308.80,5225.90,5275.40,863371000,5275.40
2010-08-12,5245.20,5272.50,5210.50,5266.10,1058661300,5266.10
2010-08-11,5376.40,5376.40,5245.00,5245.20,1046900200,5245.20
2010-08-10,5410.50,5411.60,5348.10,5376.40,853616900,5376.40
2010-08-09,5332.40,5418.60,5332.40,5410.50,635528400,5410.50
